"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","Comparison"
"R-MMU-1430728 (R-MMU-1430728) - Metabolism",6.58904134722027e-23,8.17041127055314e-21,1.23789667319529,0.44253911588416,2.16372101947252,390,"11657, 11807, 13106, 11720, 20249, 230163, 14080, 19662, 15445, 15360, 13112, 12116, 11814, 14711, 20280, 13117, 382053, 14862, 12583, 15516, 26459, 11668, 56018, 16828, 192166, 20322, 18242, 269378, 14870, 74754, 56473, 20768, 13077, 104158, 13107, 76267, 15483, 67800, 12411, 54326, 68801, 74129, 243537, 12846, 74114, 12401, 110446, 76408, 270076, 11364, 14104, 16548, 11611, 68465, 27413, 12861, 107869, 13124, 71773, 76282, 14555, 104086, 13086, 13849, 11655, 15107, 22272, 243168, 71911, 56752, 17025, 67247, 27376, 110095, 212647, 66841, 225913, 102294, 22273, 20526, 19193, 20787, 56448, 117147, 72157, 14527, 216558, 23945, 64385, 15356, 56357, 21835, 71761, 66445, 14871, 192185, 226646, 12868, 114664, 66694, 231583, 13806, 17995, 14431, 15519, 75986, 11808, 74159, 11363, 23972, 67054, 21762, 14630, 264895, 93732, 71760, 433182, 11429, 14751, 170718, 13123, 67916, 110198, 110196, 226856, 56442, 104130, 14287, 14775, 50785, 269951, 243085, 67432, 56738, 67880, 15112, 14262, 69219, 101488, 103988, 320415, 66594, 11639, 60525, 171282, 22436, 22235, 66885, 18604, 110911, 394436, 26876, 66152, 76263, 75406, 73046, 12686, 14872, 229003, 14867, 15357, 12408, 28250, 103554, 14667, 625249, 17436, 66383, 15496, 67863, 72535, 70266, 14873, 15486, 14421, 394434, 228026, 17164, 100705, 12040, 235386, 56508, 13171, 72090, 68349, 217214, 11656, 11761","Control.F-Acarbose.F_logCPM"
"R-MMU-1474228 (R-MMU-1474228) - Degradation of the extracellular matrix",0.230443974630021,0.360789210789211,0.0865399737444125,0.368176998138333,1.21694738030202,17,"13030, 71753, 13039","Control.F-Acarbose.F_logCPM"
"R-MMU-1474244 (R-MMU-1474244) - Extracellular matrix organization",0.800813008130081,0.857811834823329,0.0237208606775806,0.211692942861443,0.783813534475705,29,"13030, 71753, 13039","Control.F-Acarbose.F_logCPM"
"R-MMU-1483206 (R-MMU-1483206) - Glycerophospholipid biosynthesis",0.0940803382663848,0.212108399000577,0.14641623786055,0.41831458124294,1.38266876084003,17,"56018, 67800, 14555, 23945, 71760, 226856, 110911, 108958, 66586, 225010, 14571, 105501, 66857, 85031, 66350","Control.F-Acarbose.F_logCPM"
"R-MMU-1483257 (R-MMU-1483257) - Phospholipid metabolism",0.120246659815005,0.25707906581139,0.12563992130984,0.38082195768831,1.3340537741484,22,"56018, 67800, 14555, 23945, 71760, 226856, 110911, 108958, 66586, 225010, 56209, 14571, 105501, 66857, 66443, 219024, 85031, 66350, 234729, 231510","Control.F-Acarbose.F_logCPM"
"R-MMU-156580 (R-MMU-156580) - Phase II - Conjugation of compounds",2.76442718006731e-05,0.000489698529040495,0.575610261071129,0.523582257017459,2.01966197749598,35,"11720, 14862, 269378, 14870, 13077, 12846, 71773, 117147, 216558, 14871, 231583, 23972, 14630, 243085, 22235, 394436, 76263, 14872, 14867, 14873, 394434, 223337, 14854, 14864, 100559","Control.F-Acarbose.F_logCPM"
"R-MMU-156590 (R-MMU-156590) - Glutathione conjugation",0.0396995708154506,0.111880608661725,0.234392647294686,0.478007822590176,1.53054113069756,15,"14862, 14870, 14871, 14630, 76263, 14872, 14867, 14873, 14854, 14864, 14865","Control.F-Acarbose.F_logCPM"
"R-MMU-15869 (R-MMU-15869) - Metabolism of nucleotides",0.812231759656652,0.860826822200213,0.0259033757772498,0.226737682917048,0.725995126404311,15,"67054, 11639, 22436, 72090, 22245, 14544, 11821, 21877, 72962, 231327, 237823, 80914","Control.F-Acarbose.F_logCPM"
"R-MMU-162582 (R-MMU-162582) - Signal Transduction",0.212787212787213,0.356958830643041,0.0878312634480124,0.2337585606722,1.1063679996563,211,"12266, 15516, 11668, 19299, 18412, 16000, 14527, 23945, 68097, 19268, 13649, 14228, 226849, 13854, 15519, 74159, 21762, 269523, 26396, 21763, 100043813, 12387, 20848, 18604, 14164, 15528, 218952, 26876, 11465, 103554, 52440, 68653, 192662, 211652, 13511, 16180, 26416, 116891, 228026, 227937, 17164, 74018, 56508, 13171, 20867, 68349, 56384, 11798, 68585, 19046, 12988, 170791, 11820, 216169, 18576, 21937, 19387, 56349, 69288, 21885, 16480, 65114, 16179, 52696, 107568, 74764, 24105, 69710, 56484, 13830, 16151, 11607, 18186, 226747, 67605, 20182, 14229, 16438, 67603, 22192, 26417, 66146, 22629, 19060, 18803, 230126, 54170, 19647, 235611, 319939, 56550, 231329, 108100, 14366, 53972, 17920, 12445, 77583, 14183, 66082, 20662, 53376, 11539, 83379, 53867, 12443, 50772, 14370, 11350, 84112, 12874, 67151, 13858, 17283, 56389, 373864, 14251, 56705, 71960, 27273, 19401, 12418, 76088, 18187, 109711, 68428, 110385, 54126, 58909, 15507, 14369, 319899, 56424, 20393, 223254, 13982, 22042, 73834, 17131","Control.F-Acarbose.F_logCPM"
"R-MMU-163200 (R-MMU-163200) - Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",0.00268343816778018,0.013864430533531,0.431707695803346,0.515458616273559,1.8056981709544,22,"12861, 22272, 66841, 22273, 66445, 226646, 12868, 66694, 17995, 104130, 66594, 66152, 75406, 68349, 66091","Control.F-Acarbose.F_logCPM"
"R-MMU-1640170 (R-MMU-1640170) - Cell Cycle",0.266800401203611,0.398593370472864,0.0758886900606117,0.293061456493808,1.14797107754594,39,"15516, 68097, 226849, 15519, 21762, 100043813, 76308, 103554, 19046, 170791, 381280, 70024, 19387, 52696, 16905, 99152, 226747, 105513, 26417, 22629, 12445, 21664, 12443, 11350, 67151, 66979, 20892, 29813, 59004, 54563","Control.F-Acarbose.F_logCPM"
"R-MMU-166658 (R-MMU-166658) - Complement cascade",0.000195525574267294,0.00146724349678168,0.518848077743792,0.605974430048441,2.00294694917466,17,"12266, 12268, 12258, 69379, 230558, 12944, 50909, 12279, 110382, 17174, 214403","Control.F-Acarbose.F_logCPM"
"R-MMU-168249 (R-MMU-168249) - Innate Immune System",0.00509379368979664,0.0225582291976708,0.407017918923954,0.322674877072087,1.45617986054623,121,"12266, 14319, 12268, 15516, 14870, 12258, 14972, 13030, 13039, 18405, 433375, 69379, 230558, 104009, 17025, 110095, 12944, 50909, 72157, 12279, 15519, 21762, 14751, 105245, 110382, 26365, 269523, 17174, 214403, 12387, 22320, 11465, 17319, 71665, 103554, 52440, 14667, 67213, 70349, 26416, 50702, 17164, 26397, 11820, 216150, 12491, 16480, 16179, 18010, 22361, 13830, 55950, 16151, 17913, 78388, 11883, 67603, 22192, 17380, 26417, 68197, 18803, 107767, 15015, 100561, 56550, 216134, 108100, 12259","Control.F-Acarbose.F_logCPM"
"R-MMU-168256 (R-MMU-168256) - Immune System",0.032967032967033,0.102197802197802,0.248911114434702,0.277586833381394,1.29890899927262,182,"12266, 14319, 12268, 15516, 14870, 12258, 14972, 13030, 13039, 18405, 18412, 433375, 69379, 230558, 14600, 104009, 17025, 110095, 12944, 50909, 72157, 12279, 12479, 68097, 226849, 22201, 16880, 15519, 21762, 14751, 105245, 110382, 26365, 269523, 17174, 19116, 214403, 12387, 66397, 22436, 20848, 17000, 22320, 11465, 17319, 71665, 103554, 52440, 14667, 67213, 70349, 16180, 26416, 50702, 17164, 56508, 12988, 26397, 11820, 21937, 216150, 18744, 12491, 69608, 16480, 16179, 67673, 230861, 18010, 107568, 74764, 24105, 22361, 56484, 13830, 55950, 16151, 17913, 78388, 56736, 99152, 11883, 16438, 67603, 22192, 17380, 26417, 68197, 18803, 107767, 19647, 15015, 100561, 56550, 216134, 108100, 12259","Control.F-Acarbose.F_logCPM"
"R-MMU-168898 (R-MMU-168898) - Toll-like Receptor Cascades",0.214511041009464,0.356958830643041,0.0902635484340068,0.365177211670979,1.22683192226094,18,"13030, 13039, 26416, 17164, 26397, 11820, 12491, 16179, 16151, 67603, 26417, 56550","Control.F-Acarbose.F_logCPM"
"R-MMU-174824 (R-MMU-174824) - Plasma lipoprotein assembly, remodeling, and clearance",0.000208203032711429,0.00146724349678168,0.518848077743792,0.634434798365492,2.03140724430512,15,"11657, 11807, 11814, 382053, 110611, 20778, 16889, 11808, 16835, 66397","Control.F-Acarbose.F_logCPM"
"R-MMU-194138 (R-MMU-194138) - Signaling by VEGF",0.312231759656652,0.450194630202615,0.0713052987340038,0.35566525270065,1.13881043843293,15,"15519, 12387, 11465, 26416, 17164, 16480, 18186, 18803, 230126, 108100, 18187, 15507, 22340","Control.F-Acarbose.F_logCPM"
"R-MMU-194315 (R-MMU-194315) - Signaling by Rho GTPases",0.218781218781219,0.356958830643041,0.0862865626267245,0.268808113850067,1.15825804402008,80,"15516, 19299, 68097, 226849, 15519, 74159, 269523, 21763, 100043813, 12387, 15528, 218952, 11465, 68653, 192662, 13511, 26416, 227937, 74018, 13171, 20867, 68349, 56384, 19046, 12988, 170791, 19387, 56349, 69288, 16480, 52696, 74764, 69710, 13830, 226747, 26417, 66146, 22629, 19647, 235611, 108100, 53972, 17920, 20662, 11350, 12874, 17283, 56389, 14251, 71960, 76088, 109711, 68428, 54126, 58909, 319899, 223254, 22042","Control.F-Acarbose.F_logCPM"
"R-MMU-195258 (R-MMU-195258) - RHO GTPase Effectors",0.429447852760736,0.587130326787239,0.0536769600638126,0.29017668788836,1.04283244834849,25,"68097, 226849, 100043813, 12387, 11465, 26416, 19046, 19387, 52696, 74764, 226747, 26417, 22629, 108100, 11350, 17283, 71960","Control.F-Acarbose.F_logCPM"
"R-MMU-195721 (R-MMU-195721) - Signaling by WNT",0.399361022364217,0.55641310981082,0.0589694466690997,0.327461868769463,1.0674897322066,16,"226849, 21762, 12387, 103554, 11798, 21885, 65114, 14366, 14370, 67151, 17283, 14369","Control.F-Acarbose.F_logCPM"
"R-MMU-196071 (R-MMU-196071) - Metabolism of steroid hormones",0.365282215122471,0.514715848581663,0.0632191170859458,0.337051818980095,1.09875191678,16,"15483, 12401, 114664, 15496, 15486, 12257, 13074, 78925","Control.F-Acarbose.F_logCPM"
"R-MMU-196849 (R-MMU-196849) - Metabolism of water-soluble vitamins and cofactors",0.43087790110999,0.587130326787239,0.0529129848430583,0.277214613482055,1.04735269294435,32,"14104, 13124, 192185, 14287, 56738, 14873, 100705, 11761, 246703, 20522, 52466, 22361, 59027, 54391, 216134, 68591, 18605, 214424, 54338, 106564","Control.F-Acarbose.F_logCPM"
"R-MMU-196854 (R-MMU-196854) - Metabolism of vitamins and cofactors",0.177822177822178,0.33409015227197,0.0982123351217438,0.304392051240247,1.21793738785791,45,"11807, 19662, 11814, 14104, 13124, 192185, 15519, 11808, 14287, 56738, 320415, 14873, 100705, 11761, 246703, 20522, 52466, 22361, 59027, 54391, 14735, 216134, 68591, 18605, 214424, 54338, 106564, 16956","Control.F-Acarbose.F_logCPM"
"R-MMU-199977 (R-MMU-199977) - ER to Golgi Anterograde Transport",0.476038338658147,0.618098159509203,0.0508054139066364,0.30729924712784,1.00176179979823,16,"68097, 66397, 76308, 70349, 67511, 69608, 107338, 102339, 56395, 56389, 228998, 54160, 56455, 56358","Control.F-Acarbose.F_logCPM"
"R-MMU-199991 (R-MMU-199991) - Membrane Trafficking",0.228771228771229,0.360789210789211,0.0838361057159929,0.283234017179405,1.1637484799472,54,"14319, 14618, 14619, 68097, 13649, 13854, 16835, 105245, 66397, 76308, 22320, 11465, 70349, 74018, 67511, 11820, 26894, 69608, 80708, 74764, 107338, 102339, 11607, 233204, 105513, 14366, 17920, 66687, 56395, 29816, 102442, 12874, 13858, 20909, 56389, 228998","Control.F-Acarbose.F_logCPM"
"R-MMU-211859 (R-MMU-211859) - Biological oxidations",2.12626223716532e-09,8.78855058028331e-08,0.774939030136436,0.515503352134346,2.20544134996219,74,"13106, 11720, 13112, 13117, 382053, 14862, 15516, 11668, 269378, 14870, 13077, 104158, 13107, 12846, 13124, 71773, 104086, 13086, 13849, 67247, 102294, 56448, 117147, 216558, 64385, 14871, 231583, 23972, 14630, 13123, 110198, 243085, 14262, 60525, 22235, 394436, 26876, 76263, 14872, 14867, 72535, 14873, 394434","Control.F-Acarbose.F_logCPM"
"R-MMU-211897 (R-MMU-211897) - Cytochrome P450 - arranged by substrate type",4.98436264793136e-05,0.000571762938421731,0.557332238758646,0.59280008926936,2.08963219067676,23,"13106, 13112, 13117, 13077, 13107, 13124, 104086, 13086, 102294, 56448, 64385, 13123","Control.F-Acarbose.F_logCPM"
"R-MMU-211945 (R-MMU-211945) - Phase I - Functionalization of compounds",8.17195162762042e-07,2.02664400364986e-05,0.659444398037935,0.570638942060035,2.22327481225135,37,"13106, 13112, 13117, 382053, 15516, 11668, 13077, 104158, 13107, 13124, 104086, 13086, 13849, 67247, 102294, 56448, 64385, 13123, 14262, 60525, 26876","Control.F-Acarbose.F_logCPM"
"R-MMU-212436 (R-MMU-212436) - Generic Transcription Pathway",0.181818181818182,0.336499321573948,0.096887770327544,0.282548030121435,1.19200642428532,65,"13039, 12861, 12868, 21762, 14751, 66494, 12387, 21672, 94275, 217166, 103554, 26416, 18171, 228140, 13864, 67155, 235682, 19885, 67673, 56484, 12355, 26424, 24075, 20182, 232232, 26417, 22629, 26379, 54170, 231329, 12445, 67956, 53376, 12443, 11350, 67151, 17283, 11863, 219024, 19401, 12418, 68428, 67338, 29813, 56424, 20393, 13982, 17131, 69228, 15185, 11835, 75605","Control.F-Acarbose.F_logCPM"
"R-MMU-2187338 (R-MMU-2187338) - Visual phototransduction",0.00503377293385889,0.0225582291976708,0.407017918923954,0.536919147391395,1.75029745911865,16,"11807, 19662, 11814, 102294, 27400, 11808","Control.F-Acarbose.F_logCPM"
"R-MMU-2262752 (R-MMU-2262752) - Cellular responses to stress",0.0151699464373499,0.0627024452743795,0.380730400722792,0.352909725207102,1.4620696651629,57,"11657, 14080, 15516, 14870, 15526, 18412, 12861, 68097, 14228, 12868, 20656, 15519, 21762, 269523, 14775, 21672, 12608, 229003, 12017, 103554, 26416, 17164, 20867, 26397, 233016, 78943, 67673, 52466, 226641, 99152, 67605, 14229, 109151, 26417, 54170, 56550","Control.F-Acarbose.F_logCPM"
"R-MMU-2555396 (R-MMU-2555396) - Mitotic Metaphase and Anaphase",0.0372736954206603,0.108542903782914,0.241339976815091,0.46604490933637,1.51925522606107,16,"68097, 226849, 21762, 100043813, 103554, 170791, 19387, 52696, 16905, 99152, 226747, 105513","Control.F-Acarbose.F_logCPM"
"R-MMU-2990846 (R-MMU-2990846) - SUMOylation",0.593347639484979,0.712208385876419,0.0410713282497468,0.285891904031714,0.915402002592605,15,"15387, 18171, 19387, 26424, 16151, 19401, 12418, 13982, 59004, 54563, 11835, 21833, 18226","Control.F-Acarbose.F_logCPM"
"R-MMU-3108232 (R-MMU-3108232) - SUMO E3 ligases SUMOylate target proteins",0.593347639484979,0.712208385876419,0.0410713282497468,0.285891904031714,0.915402002592605,15,"15387, 18171, 19387, 26424, 16151, 19401, 12418, 13982, 59004, 54563, 11835, 21833, 18226","Control.F-Acarbose.F_logCPM"
"R-MMU-3700989 (R-MMU-3700989) - Transcriptional Regulation by TP53",0.171634121274409,0.327425092892719,0.102080107662747,0.362398242272472,1.26951383208852,22,"12861, 12868, 14751, 66494, 21672, 26416, 228140, 67673, 24075, 22629, 54170, 231329, 67956, 53376, 219024, 68428, 67338, 29813, 20393","Control.F-Acarbose.F_logCPM"
"R-MMU-372790 (R-MMU-372790) - Signaling by GPCR",0.998,0.998,0.00250132493941571,0.104817401077825,0.416778122394123,43,"12266, 14527, 23945, 13649, 11820, 18576, 56349, 11607, 16438, 26417, 235611, 53972, 66082, 20662, 11539, 84112, 110385, 54126, 231871, 242425, 14062, 18442, 19228, 277360, 18578, 11556, 269608, 18441, 14685, 14825, 19049, 14675, 18583","Control.F-Acarbose.F_logCPM"
"R-MMU-381426 (R-MMU-381426) - Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",0.000212986959210244,0.00146724349678168,0.518848077743792,0.564407374192932,1.98954730122011,23,"11657, 12266, 11807, 16010, 12268, 12870, 16008, 16000, 104009, 71853","Control.F-Acarbose.F_logCPM"
"R-MMU-382551 (R-MMU-382551) - Transport of small molecules",5.92238776115174e-05,0.000611980068652347,0.557332238758646,0.373044569552133,1.68326099379921,120,"11657, 11807, 11814, 14319, 382053, 12870, 19299, 76408, 110611, 11928, 11740, 64008, 20517, 27376, 20526, 68267, 11428, 20778, 16889, 231583, 14412, 11808, 21762, 16835, 27410, 56188, 20502, 269523, 53945, 66397, 320940, 101488, 19298, 18400, 54403, 21366, 67473, 72472, 20511, 11833, 14605, 11826, 28250, 103554, 24059, 20516, 20503, 116891, 252972, 64602, 27219, 624219, 69029, 17254, 107568, 52466, 13830, 108114, 27404, 226144, 26373, 11931, 54197, 223920, 26874, 26357, 72027","Control.F-Acarbose.F_logCPM"
"R-MMU-382556 (R-MMU-382556) - ABC-family proteins mediated transport",0.0190535601874041,0.0694894548011208,0.352487857583619,0.492963176121622,1.60700581977152,16,"19299, 76408, 21762, 27410, 269523, 19298, 103554, 116891, 27404, 226144, 54197, 26874","Control.F-Acarbose.F_logCPM"
"R-MMU-383280 (R-MMU-383280) - Nuclear Receptor transcription pathway",0.847780126849894,0.883401140583083,0.0227269260340067,0.210936167452721,0.697214159739791,17,"217166, 18171, 13864, 19885, 12355, 26424, 20182, 26379, 19401, 13982, 11835, 21833","Control.F-Acarbose.F_logCPM"
"R-MMU-388396 (R-MMU-388396) - GPCR downstream signalling",0.998,0.998,0.00250132493941571,0.104817401077825,0.416778122394123,43,"12266, 14527, 23945, 13649, 11820, 18576, 56349, 11607, 16438, 26417, 235611, 53972, 66082, 20662, 11539, 84112, 110385, 54126, 231871, 242425, 14062, 18442, 19228, 277360, 18578, 11556, 269608, 18441, 14685, 14825, 19049, 14675, 18583","Control.F-Acarbose.F_logCPM"
"R-MMU-390522 (R-MMU-390522) - Striated Muscle Contraction",5.07209058277342e-05,0.000571762938421731,0.557332238758646,-0.546086150995831,-2.72774631049748,17,"17906, 17901, 233199, 11474, 11464, 21924, 11472, 17888, 17897, 21393, 21953, 21957, 17885, 22004, 13346, 11459, 22003","Control.F-Acarbose.F_logCPM"
"R-MMU-392499 (R-MMU-392499) - Metabolism of proteins",0.115884115884116,0.252098778414568,0.126253987849115,0.25743078273799,1.19266698376936,161,"11657, 12266, 11807, 16010, 12268, 12870, 16008, 104158, 16000, 14232, 104009, 28199, 16785, 71853, 68097, 22201, 217869, 21762, 27410, 15387, 26365, 269523, 19899, 75617, 100043813, 66397, 76308, 225896, 71898, 11465, 20440, 12038, 16326, 66481, 71665, 103554, 67281, 66889, 16006, 27370, 70349, 75396, 18171, 14852, 225363, 67511, 60441, 11820, 26894, 216150, 78928, 19387, 69608, 20115, 29817, 67673, 18010, 22361, 56316, 107338, 102339, 26424, 16151, 67671, 24075, 67475, 20441, 11883, 103534, 64660, 78523, 22192, 217664, 56336, 17380, 19358, 56550, 100737, 74106, 77583, 67025, 53376, 65111, 56395, 94065, 66124, 24030, 67151, 100502825, 20439, 17283, 56389, 11647, 228998, 19401, 12418, 14731, 67840, 320204, 50762, 54160, 71586, 13982, 17131, 108153, 59004, 54563, 19933, 68563, 22021, 69064, 78889, 380928, 11835, 241062, 74008, 18636, 21833, 70020, 56455, 56358, 216233, 18442","Control.F-Acarbose.F_logCPM"
"R-MMU-397014 (R-MMU-397014) - Muscle contraction",NA,NA,NA,-0.133748058652001,NA,38,"17906, 12372, 59095, 17901, 233199, 11474, 11464, 21924, 11472, 20190, 16525, 17888, 16527, 17897, 21393, 98660, 72258, 17907, 21953, 11937, 21957, 17885, 53419, 22004, 13346","Control.F-Acarbose.F_logCPM"
"R-MMU-416476 (R-MMU-416476) - G alpha (q) signalling events",0.645367412140575,0.752518509527855,0.0368389606870506,0.27000885927618,0.880199230418054,16,"14527, 23945, 13649, 11820, 11607, 16438, 26417, 66082, 20662","Control.F-Acarbose.F_logCPM"
"R-MMU-418594 (R-MMU-418594) - G alpha (i) signalling events",0.838125665601704,0.880742224869587,0.0237915888102658,0.211971664747609,0.691004349566314,16,"12266, 11820, 11539, 84112, 110385, 242425, 18578, 14685, 14825, 19049, 14675, 18573","Control.F-Acarbose.F_logCPM"
"R-MMU-422475 (R-MMU-422475) - Axon guidance",0.698880976602238,0.766913638041394,0.0308468245215279,0.232167425960767,0.852648967791064,28,"15516, 13649, 15519, 26396, 11465, 26416, 26394, 18186, 26417, 18803, 235611, 53972, 20662, 53867, 11350, 56705, 54126","Control.F-Acarbose.F_logCPM"
"R-MMU-425366 (R-MMU-425366) - Transport of bile salts and organic acids, metal ions and amine compounds",0.128964059196617,0.266525722339676,0.122679189568808,0.405588029801002,1.34060327734743,17,"12870, 20517, 14412, 53945, 18400, 21366, 67473, 20503, 108114, 72027, 226781","Control.F-Acarbose.F_logCPM"
"R-MMU-425393 (R-MMU-425393) - Transport of inorganic cations/anions and amino acids/oligopeptides",0.186119873817035,0.339395064019299,0.0985499803531691,0.375163872381111,1.26038263069622,18,"27376, 68267, 231583, 54403, 21366, 72472, 20511, 20516","Control.F-Acarbose.F_logCPM"
"R-MMU-425407 (R-MMU-425407) - SLC-mediated transmembrane transport",0.0047219907940994,0.0225582291976708,0.407017918923954,0.407587913920761,1.63084600002023,45,"12870, 11740, 20517, 27376, 20526, 68267, 231583, 14412, 20502, 53945, 101488, 18400, 54403, 21366, 67473, 72472, 20511, 28250, 24059, 20516, 20503","Control.F-Acarbose.F_logCPM"
"R-MMU-446203 (R-MMU-446203) - Asparagine N-linked glycosylation",0.238821138211382,0.365602730101375,0.0824344091527096,0.318755443724365,1.18022276794788,29,"68097, 269523, 66397, 76308, 225896, 20440, 71665, 70349, 67511, 69608, 18010, 107338, 102339, 20441, 103534, 217664, 56336","Control.F-Acarbose.F_logCPM"
"R-MMU-449147 (R-MMU-449147) - Signaling by Interleukins",0.149590163934426,0.289830942622951,0.110564716336619,0.360903455163069,1.27997152514124,24,"18412, 16880, 21762, 20848, 103554, 16180, 26416, 17164, 26397, 11820, 16179, 16151, 67603, 26417, 20662, 69146, 67151, 20909","Control.F-Acarbose.F_logCPM"
"R-MMU-500792 (R-MMU-500792) - GPCR ligand binding",0.912262156448203,0.942670894996476,0.0182442460385585,0.186021819666499,0.61486395746294,17,"12266, 14527, 11820, 11607, 11539, 84112, 242425, 14062, 18442, 19228, 11556, 18441, 14825","Control.F-Acarbose.F_logCPM"
"R-MMU-5357801 (R-MMU-5357801) - Programmed Cell Death",0.637860082304527,0.752518509527855,0.0357690767485421,0.25661252900232,0.891640340021704,21,"68097, 15519, 12387, 13511, 11798, 16905, 105513, 26417, 22629, 69146, 14251, 56424, 12368, 227753, 12367, 56455, 12550, 72993, 12028, 54722, 171543","Control.F-Acarbose.F_logCPM"
"R-MMU-556833 (R-MMU-556833) - Metabolism of lipids",1.65454900525381e-07,5.12910191628682e-06,0.690132458796796,0.412554706968011,1.87824164877987,132,"11657, 13106, 20249, 14080, 15360, 13112, 20280, 13117, 26459, 56018, 74754, 56473, 13077, 76267, 15483, 67800, 54326, 68801, 74114, 12401, 110446, 76408, 11364, 14104, 27413, 13124, 14555, 104086, 15107, 243168, 71911, 20787, 56448, 23945, 64385, 15356, 21835, 114664, 74159, 11363, 264895, 93732, 71760, 13123, 67916, 110196, 226856, 14775, 171282, 110911, 12686, 229003, 15357, 12408, 28250, 14667, 625249, 15496, 15486, 14421, 17164, 100705","Control.F-Acarbose.F_logCPM"
"R-MMU-5576891 (R-MMU-5576891) - Cardiac conduction",0.592670157068063,0.712208385876419,0.0400031517498194,0.271747406144072,0.923602736689803,19,"104158, 11928, 56188, 230103, 11931, 16438, 17380, 16529","Control.F-Acarbose.F_logCPM"
