"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","Comparison"
"R-MMU-1430728 (R-MMU-1430728) - Metabolism",7.41395779642548e-26,9.71228471331738e-24,1.31888879607587,0.453374187388223,2.22255353556965,409,"11657, 11807, 13106, 11720, 230163, 14080, 19662, 15445, 15360, 13112, 12116, 11814, 14711, 13119, 20280, 11947, 13117, 382053, 14862, 11946, 12583, 15516, 26459, 11668, 56018, 16828, 192166, 20322, 18242, 269378, 14870, 74754, 56473, 20768, 13077, 104158, 13107, 76267, 15483, 67800, 12411, 54326, 68801, 74129, 243537, 12846, 74114, 12401, 110446, 76408, 270076, 11364, 14104, 16548, 11611, 68465, 27413, 12861, 107869, 13124, 71773, 76282, 14555, 104086, 13086, 13849, 11655, 15107, 22272, 243168, 71911, 14377, 13909, 56752, 17025, 67247, 27376, 110095, 212647, 66841, 225913, 102294, 22273, 20526, 19193, 66043, 20787, 56448, 68267, 117147, 72157, 277753, 11428, 14527, 216558, 23945, 64385, 15356, 56357, 21835, 71761, 66445, 14871, 192185, 72094, 226646, 12868, 114664, 66694, 100040843, 231583, 17995, 14431, 15519, 75986, 11808, 74159, 11363, 23972, 67054, 21762, 14630, 264895, 93732, 71760, 11429, 14751, 170718, 13123, 67916, 110198, 110196, 226856, 67126, 56442, 104130, 14287, 14775, 50785, 269951, 243085, 67432, 20859, 12864, 56738, 67880, 15112, 14262, 69219, 101488, 103988, 320415, 11639, 60525, 171282, 22436, 22235, 66885, 18604, 110911, 233005, 394436, 26876, 66152, 76263, 75406, 73046, 12686, 14872, 229003, 14867, 15357, 71679, 12408, 28250, 103554, 14667, 625249, 17436, 66383, 15496, 67863, 72535, 70266, 14873, 15486, 14421, 394434, 228026, 17164, 100705, 12040, 235386, 56508, 13171, 666168, 72090, 68349, 217214, 11656, 28080, 11761","Control.F-Acarbose.F_logCPM"
"R-MMU-1474228 (R-MMU-1474228) - Degradation of the extracellular matrix",0.234375,0.352909482758621,0.0847985102819124,0.343444400792534,1.19416019974272,20,"13030, 71753, 13039","Control.F-Acarbose.F_logCPM"
"R-MMU-1474244 (R-MMU-1474244) - Extracellular matrix organization",0.745676500508647,0.81403017972194,0.0275885895800029,0.215978121759379,0.816009050765811,30,"13030, 71753, 13039","Control.F-Acarbose.F_logCPM"
"R-MMU-1483206 (R-MMU-1483206) - Glycerophospholipid biosynthesis",0.082018927444795,0.173298056375293,0.157402899305283,0.416852518525666,1.39134007170971,17,"56018, 67800, 14555, 23945, 71760, 226856, 110911, 108958, 66586, 225010, 14571, 105501, 66857, 85031, 66350","Control.F-Acarbose.F_logCPM"
"R-MMU-1483257 (R-MMU-1483257) - Phospholipid metabolism",0.121649484536082,0.237851977227266,0.125033367555272,0.379518471170809,1.35030054873283,22,"56018, 67800, 14555, 23945, 71760, 226856, 110911, 108958, 66586, 225010, 56209, 14571, 105501, 66857, 66443, 219024, 85031, 66350, 234729, 231510","Control.F-Acarbose.F_logCPM"
"R-MMU-156580 (R-MMU-156580) - Phase II - Conjugation of compounds",2.91380527690153e-05,0.000272648922338643,0.575610261071129,0.525765514287751,2.08217837983433,39,"11720, 14862, 269378, 14870, 13077, 12846, 71773, 117147, 216558, 14871, 72094, 231583, 23972, 14630, 243085, 20859, 22235, 394436, 76263, 14872, 14867, 14873, 394434, 223337, 14869, 14854, 14864, 100559","Control.F-Acarbose.F_logCPM"
"R-MMU-156590 (R-MMU-156590) - Glutathione conjugation",0.0273396424815983,0.085698939550224,0.282013350011725,0.461841570740747,1.5415012638658,17,"14862, 14870, 14871, 14630, 76263, 14872, 14867, 14873, 14869, 14854, 14864, 14865","Control.F-Acarbose.F_logCPM"
"R-MMU-15869 (R-MMU-15869) - Metabolism of nucleotides",0.787076271186441,0.84169018343076,0.0268860833830403,0.232284907241758,0.765168015065131,16,"67054, 11639, 22436, 72090, 22245, 14544, 11821, 11565, 21877, 72962, 231327, 237823, 80914","Control.F-Acarbose.F_logCPM"
"R-MMU-162582 (R-MMU-162582) - Signal Transduction",0.233766233766234,0.352909482758621,0.0826646449123753,0.23283373834629,1.09957457096321,212,"12266, 15516, 11668, 19299, 18412, 16000, 14527, 23945, 68097, 19268, 13649, 14228, 226849, 13854, 15519, 74159, 21762, 269523, 26396, 16005, 21763, 100043813, 12387, 20848, 18604, 14164, 15528, 218952, 26876, 11465, 103554, 52440, 68653, 192662, 211652, 13511, 16180, 26416, 116891, 228026, 227937, 17164, 74018, 56508, 13171, 20867, 68349, 56384, 11798, 68585, 19046, 12988, 170791, 11820, 216169, 18576, 21937, 19387, 56349, 69288, 21885, 16480, 65114, 16179, 52696, 107568, 74764, 24105, 69710, 56484, 13830, 16151, 11607, 18186, 226747, 67605, 20182, 14229, 16438, 67603, 22192, 26417, 66146, 22629, 19060, 18803, 230126, 54170, 19647, 235611, 319939, 56550, 231329, 108100, 14366, 53972, 17920, 12445, 77583, 14183, 66082, 20662, 53376, 11539, 83379, 53867, 12443, 50772, 14370, 11350, 84112, 12874, 67151, 13858, 51789, 17283, 56389, 14251, 56705, 71960, 27273, 19401, 76088, 18187, 109711, 68428, 110385, 54126, 58909, 15507, 14369, 319899, 56424, 20393, 223254, 13982, 22042, 73834, 17131","Control.F-Acarbose.F_logCPM"
"R-MMU-163200 (R-MMU-163200) - Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",6.93381618010646e-06,0.000113541239949243,0.610526878385931,0.579386497908685,2.18903943757656,30,"11947, 11946, 12861, 22272, 66841, 22273, 66043, 68267, 66445, 226646, 12868, 66694, 17995, 67126, 104130, 12864, 66152, 75406, 71679, 67863, 68349, 28080","Control.F-Acarbose.F_logCPM"
"R-MMU-1640170 (R-MMU-1640170) - Cell Cycle",0.234042553191489,0.352909482758621,0.0833634065110386,0.29832668266661,1.17307821384576,38,"15516, 68097, 226849, 15519, 21762, 100043813, 76308, 103554, 19046, 170791, 381280, 70024, 19387, 52696, 16905, 99152, 226747, 105513, 26417, 22629, 12445, 21664, 12443, 11350, 67151, 66979, 20892, 29813, 59004, 54563","Control.F-Acarbose.F_logCPM"
"R-MMU-166658 (R-MMU-166658) - Complement cascade",0.000115065287146354,0.000793344874535389,0.538434096309916,0.620406571796779,2.10028413841726,18,"12266, 12268, 12258, 12628, 69379, 230558, 12944, 50909, 12279, 110382, 17174, 214403","Control.F-Acarbose.F_logCPM"
"R-MMU-168249 (R-MMU-168249) - Innate Immune System",0.00501943306845485,0.0226739907575029,0.407017918923954,0.32583953664457,1.4781605733369,126,"12266, 14319, 12268, 15516, 14870, 12258, 14972, 13030, 13039, 18405, 12628, 433375, 69379, 230558, 104009, 17025, 110095, 12944, 50909, 72157, 12279, 15519, 21762, 14751, 105245, 110382, 26365, 269523, 17174, 214403, 12387, 22320, 11465, 17319, 71665, 103554, 52440, 14667, 67213, 70349, 26416, 50702, 17164, 26397, 11820, 216150, 12491, 14869, 16480, 16179, 18010, 22361, 13830, 55950, 16151, 17913, 78388, 11883, 67603, 22192, 17380, 26417, 68197, 234214, 18803, 107767, 15015, 100561, 56550, 216134, 108100, 12259","Control.F-Acarbose.F_logCPM"
"R-MMU-168256 (R-MMU-168256) - Immune System",0.031968031968032,0.085698939550224,0.252961123069611,0.27720700277606,1.30011541370869,188,"12266, 14319, 12268, 15516, 14870, 12258, 14972, 13030, 13039, 18405, 18412, 12628, 433375, 69379, 230558, 14600, 104009, 17025, 110095, 12944, 50909, 72157, 12279, 12479, 68097, 226849, 22201, 16880, 15519, 21762, 14751, 105245, 110382, 26365, 269523, 17174, 19116, 214403, 12387, 66397, 22436, 20848, 17000, 22320, 11465, 17319, 71665, 103554, 52440, 14667, 67213, 70349, 16180, 26416, 50702, 17164, 56508, 12988, 26397, 11820, 21937, 216150, 18744, 12491, 14869, 69608, 16480, 16179, 67673, 230861, 18010, 107568, 74764, 24105, 22361, 56484, 13830, 55950, 16151, 17913, 78388, 56736, 99152, 11883, 16438, 67603, 22192, 17380, 26417, 68197, 234214, 18803, 107767, 19647, 15015, 100561, 56550, 216134, 108100, 12259","Control.F-Acarbose.F_logCPM"
"R-MMU-168898 (R-MMU-168898) - Toll-like Receptor Cascades",0.199577613516367,0.331211997878665,0.0946646223153342,0.363897417558838,1.23191469731914,18,"13030, 13039, 26416, 17164, 26397, 11820, 12491, 16179, 16151, 67603, 26417, 56550","Control.F-Acarbose.F_logCPM"
"R-MMU-174824 (R-MMU-174824) - Plasma lipoprotein assembly, remodeling, and clearance",6.39960483102777e-05,0.00049314601933214,0.538434096309916,0.646508036727771,2.12965739815278,16,"11657, 11807, 11814, 382053, 110611, 13909, 20778, 16889, 11808, 16835, 66397","Control.F-Acarbose.F_logCPM"
"R-MMU-1852241 (R-MMU-1852241) - Organelle biogenesis and maintenance",0.0159173127712654,0.0576479501380403,0.352487857583619,0.482986929854255,1.66148822955059,19,"11947, 11946, 66043, 68097, 20656, 15519, 67126, 269951, 60525, 71679, 28080","Control.F-Acarbose.F_logCPM"
"R-MMU-194138 (R-MMU-194138) - Signaling by VEGF",0.299677765843179,0.426715079624527,0.0734381410838857,0.354470700519063,1.14760757238171,15,"15519, 12387, 11465, 26416, 17164, 16480, 18186, 18803, 230126, 108100, 18187, 15507, 22340","Control.F-Acarbose.F_logCPM"
"R-MMU-194315 (R-MMU-194315) - Signaling by Rho GTPases",0.204795204795205,0.331211997878665,0.0899860794997137,0.267411906890221,1.16040926584412,80,"15516, 19299, 68097, 226849, 15519, 74159, 269523, 21763, 100043813, 12387, 15528, 218952, 11465, 68653, 192662, 13511, 26416, 227937, 74018, 13171, 20867, 68349, 56384, 19046, 12988, 170791, 19387, 56349, 69288, 16480, 52696, 74764, 69710, 13830, 226747, 26417, 66146, 22629, 19647, 235611, 108100, 53972, 17920, 20662, 11350, 12874, 17283, 56389, 14251, 71960, 76088, 109711, 68428, 54126, 58909, 319899, 223254, 22042","Control.F-Acarbose.F_logCPM"
"R-MMU-195258 (R-MMU-195258) - RHO GTPase Effectors",0.397528321318229,0.526022324168565,0.057609110864425,0.288634997293015,1.05707494567556,25,"68097, 226849, 100043813, 12387, 11465, 26416, 19046, 19387, 52696, 74764, 226747, 26417, 22629, 108100, 11350, 17283, 71960","Control.F-Acarbose.F_logCPM"
"R-MMU-195721 (R-MMU-195721) - Signaling by WNT",0.296529968454259,0.426715079624527,0.0728938564822936,0.340856596322298,1.13768640008971,17,"226849, 21762, 16005, 12387, 103554, 11798, 21885, 65114, 14366, 14370, 67151, 17283","Control.F-Acarbose.F_logCPM"
"R-MMU-196071 (R-MMU-196071) - Metabolism of steroid hormones",0.348516949152542,0.485699152542373,0.0652353056017703,0.335726494800079,1.10591419253765,16,"15483, 12401, 114664, 15496, 15486, 12257, 13074, 78925","Control.F-Acarbose.F_logCPM"
"R-MMU-196849 (R-MMU-196849) - Metabolism of water-soluble vitamins and cofactors",0.383367139959432,0.512460156476384,0.0585937568945671,0.276774430235081,1.05946830622128,32,"14104, 13124, 192185, 14287, 56738, 14873, 100705, 11761, 246703, 20522, 52466, 22361, 59027, 54391, 216134, 68591, 18605, 214424, 54338, 106564","Control.F-Acarbose.F_logCPM"
"R-MMU-196854 (R-MMU-196854) - Metabolism of vitamins and cofactors",0.107645875251509,0.216947840891503,0.132147260608774,0.317819206040768,1.28301742057967,45,"11807, 19662, 11814, 14104, 13124, 11428, 192185, 15519, 11808, 14287, 56738, 320415, 14873, 100705, 11761, 246703, 20522, 52466, 22361, 59027, 54391, 14735","Control.F-Acarbose.F_logCPM"
"R-MMU-199977 (R-MMU-199977) - ER to Golgi Anterograde Transport",0.460805084745763,0.589867487348143,0.0520570030732099,0.306738818277937,1.01042609919066,16,"68097, 66397, 76308, 70349, 67511, 69608, 107338, 102339, 56395, 56389, 228998, 54160, 56455, 56358","Control.F-Acarbose.F_logCPM"
"R-MMU-199991 (R-MMU-199991) - Membrane Trafficking",0.24248496993988,0.356916079349711,0.0808589150280032,0.282064114366941,1.16280108623416,54,"14319, 14618, 14619, 68097, 13649, 13854, 16835, 105245, 66397, 76308, 22320, 11465, 70349, 74018, 67511, 11820, 26894, 69608, 80708, 74764, 107338, 102339, 11607, 233204, 105513, 14366, 17920, 66687, 56395, 29816, 102442, 12874, 13858, 20909, 56389, 228998","Control.F-Acarbose.F_logCPM"
"R-MMU-211859 (R-MMU-211859) - Biological oxidations",1.28339193239762e-10,8.40621715720438e-09,0.826657301178302,0.522670194075106,2.28551110600246,84,"13106, 11720, 13112, 13119, 13117, 382053, 14862, 15516, 11668, 269378, 14870, 13077, 104158, 13107, 12846, 13124, 71773, 104086, 13086, 13849, 13909, 67247, 102294, 56448, 117147, 277753, 216558, 64385, 14871, 72094, 100040843, 231583, 23972, 14630, 13123, 110198, 243085, 20859, 14262, 60525, 22235, 233005, 394436, 26876, 76263, 14872, 14867, 72535, 14873, 394434, 666168, 223337, 14869, 13114, 14854, 14864, 100559","Control.F-Acarbose.F_logCPM"
"R-MMU-211897 (R-MMU-211897) - Cytochrome P450 - arranged by substrate type",1.02575821329666e-05,0.000147749358284038,0.593325476396405,0.581063444220256,2.18164548267506,28,"13106, 13112, 13119, 13117, 13077, 13107, 13124, 104086, 13086, 102294, 56448, 277753, 64385, 100040843, 13123","Control.F-Acarbose.F_logCPM"
"R-MMU-211945 (R-MMU-211945) - Phase I - Functionalization of compounds",2.26361425486546e-08,7.41333668468437e-07,0.73376198835648,0.588998228532292,2.3668235280938,43,"13106, 13112, 13119, 13117, 382053, 15516, 11668, 13077, 104158, 13107, 13124, 104086, 13086, 13849, 13909, 67247, 102294, 56448, 277753, 64385, 100040843, 13123, 14262, 60525, 233005, 26876","Control.F-Acarbose.F_logCPM"
"R-MMU-212436 (R-MMU-212436) - Generic Transcription Pathway",0.171828171828172,0.308349185061514,0.10027910675413,0.282033782725735,1.19642614413777,66,"13039, 12861, 12868, 21762, 14751, 66494, 12864, 12387, 21672, 94275, 217166, 103554, 26416, 18171, 228140, 13864, 67155, 235682, 19885, 67673, 56484, 12355, 26424, 24075, 20182, 232232, 26417, 22629, 26379, 54170, 231329, 12445, 67956, 53376, 12443, 11350, 67151, 17283, 11863, 219024, 19401, 12418, 68428, 67338, 29813, 56424, 20393, 13982, 17131, 69228, 15185, 11835, 75605","Control.F-Acarbose.F_logCPM"
"R-MMU-2142753 (R-MMU-2142753) - Arachidonic acid metabolism",0.00164418852934257,0.00769245347656702,0.45505986738723,0.554071777844175,1.87571863267103,18,"13119, 13117, 13077, 13124, 277753, 64385, 100040843, 14775, 12408, 625249, 17164, 666168","Control.F-Acarbose.F_logCPM"
"R-MMU-2187338 (R-MMU-2187338) - Visual phototransduction",0.00763548582772268,0.0312577701072397,0.407017918923954,0.544851575338913,1.76397031621352,15,"11807, 19662, 11814, 102294, 27400, 11808","Control.F-Acarbose.F_logCPM"
"R-MMU-2262752 (R-MMU-2262752) - Cellular responses to stress",0.00979931783138881,0.0389003223003616,0.380730400722792,0.361032984305863,1.50875757941938,59,"11657, 14080, 15516, 14870, 15526, 18412, 12861, 68097, 14228, 12868, 20656, 15519, 21762, 269523, 14775, 12864, 21672, 12608, 229003, 12017, 103554, 26416, 17164, 20867, 26397, 233016, 14869, 78943, 67673, 52466, 226641, 99152, 67605, 14229, 109151, 26417, 54170, 56550","Control.F-Acarbose.F_logCPM"
"R-MMU-2555396 (R-MMU-2555396) - Mitotic Metaphase and Anaphase",0.0391949152542373,0.0944973642837326,0.234392647294686,0.464422949848278,1.52985224440883,16,"68097, 226849, 21762, 100043813, 103554, 170791, 19387, 52696, 16905, 99152, 226747, 105513","Control.F-Acarbose.F_logCPM"
"R-MMU-2990846 (R-MMU-2990846) - SUMOylation",0.582169709989259,0.690933357879234,0.0419926218968594,0.285518910775652,0.924374464756909,15,"15387, 18171, 19387, 26424, 16151, 19401, 12418, 13982, 59004, 54563, 11835, 21833, 18226","Control.F-Acarbose.F_logCPM"
"R-MMU-3108232 (R-MMU-3108232) - SUMO E3 ligases SUMOylate target proteins",0.582169709989259,0.690933357879234,0.0419926218968594,0.285518910775652,0.924374464756909,15,"15387, 18171, 19387, 26424, 16151, 19401, 12418, 13982, 59004, 54563, 11835, 21833, 18226","Control.F-Acarbose.F_logCPM"
"R-MMU-3700989 (R-MMU-3700989) - Transcriptional Regulation by TP53",0.137823834196891,0.254294679997081,0.116739204791222,0.36555217908339,1.31074387420065,23,"12861, 12868, 14751, 66494, 12864, 21672, 26416, 228140, 67673, 24075, 22629, 54170, 231329, 67956, 53376, 219024, 68428, 67338, 29813, 20393","Control.F-Acarbose.F_logCPM"
"R-MMU-372790 (R-MMU-372790) - Signaling by GPCR",0.992943548387097,0.992943548387097,0.00581457622839549,0.108910697651536,0.43487794139908,41,"12266, 14527, 23945, 13649, 11820, 18576, 56349, 11607, 16438, 26417, 235611, 53972, 66082, 20662, 11539, 84112, 110385, 54126, 231871, 242425, 14062, 18442, 19228, 277360, 11556, 269608, 18441, 14685, 14825, 19049, 14675, 18583","Control.F-Acarbose.F_logCPM"
"R-MMU-381426 (R-MMU-381426) - Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",0.000337976081903807,0.00221374333646993,0.49849310876659,0.56271349412638,2.01769626214686,23,"11657, 12266, 11807, 16010, 12268, 12870, 16008, 16000, 104009, 71853","Control.F-Acarbose.F_logCPM"
"R-MMU-382551 (R-MMU-382551) - Transport of small molecules",1.71740300959495e-05,0.000187483161880782,0.575610261071129,0.385467872068485,1.74317503593958,121,"11657, 11807, 11814, 14319, 382053, 12870, 19299, 76408, 110611, 11928, 11740, 64008, 20517, 13909, 27376, 20526, 68267, 11428, 20778, 16889, 231583, 14412, 11808, 21762, 16835, 27410, 56188, 20502, 269523, 53945, 66397, 320940, 101488, 19298, 18400, 54403, 21366, 67473, 72472, 117167, 20511, 11833, 11826, 28250, 103554, 24059, 20516, 20503, 67863, 116891, 252972, 64602, 27219, 624219, 69029, 20501, 17254, 107568, 52466, 13830, 108114, 27404, 226144, 26373, 11931, 54197, 223920, 26874, 26357, 72027","Control.F-Acarbose.F_logCPM"
"R-MMU-382556 (R-MMU-382556) - ABC-family proteins mediated transport",0.0199082142949196,0.0651994018158617,0.352487857583619,0.491161116625055,1.61793024414633,16,"19299, 76408, 21762, 27410, 269523, 19298, 103554, 116891, 27404, 226144, 54197, 26874","Control.F-Acarbose.F_logCPM"
"R-MMU-383280 (R-MMU-383280) - Nuclear Receptor transcription pathway",0.586585582712788,0.690933357879234,0.143902565267782,-0.210622710622711,-1.04997636363914,17,"26423, 26381, 15370, 19016, 19015, 21833, 11835, 13982, 19401, 26379, 20182, 26424, 12355, 19885, 13864, 18171, 217166","Control.F-Acarbose.F_logCPM"
"R-MMU-388396 (R-MMU-388396) - GPCR downstream signalling",0.992943548387097,0.992943548387097,0.00581457622839549,0.108910697651536,0.43487794139908,41,"12266, 14527, 23945, 13649, 11820, 18576, 56349, 11607, 16438, 26417, 235611, 53972, 66082, 20662, 11539, 84112, 110385, 54126, 231871, 242425, 14062, 18442, 19228, 277360, 11556, 269608, 18441, 14685, 14825, 19049, 14675, 18583","Control.F-Acarbose.F_logCPM"
"R-MMU-390522 (R-MMU-390522) - Striated Muscle Contraction",4.62426455962875e-05,0.000400697204938968,0.557332238758646,-0.547619047619048,-2.72993854546177,17,"17906, 17901, 233199, 11474, 11464, 21924, 11472, 17888, 17897, 21393, 21953, 21957, 17885, 22004, 13346, 11459, 22003","Control.F-Acarbose.F_logCPM"
"R-MMU-392499 (R-MMU-392499) - Metabolism of proteins",0.000883828910447924,0.00503398205515991,0.477270815362862,0.318158921956951,1.49356983755166,190,"11657, 12266, 11807, 15360, 16010, 11947, 12268, 11946, 12870, 16008, 104158, 15526, 110446, 15510, 11740, 16000, 11655, 15107, 22272, 51798, 14232, 104009, 71911, 28199, 16785, 14109, 71853, 68097, 22201, 217869, 17995, 21762, 27410, 270166, 11429, 15387, 52815, 26365, 269523, 19899, 269951, 75617, 100043813, 66397, 76308, 66885, 225896, 71898, 20440, 12038, 16326, 66481, 71679, 71665, 103554, 67281, 66889, 16006, 27370, 70349, 72535, 75396, 18171, 228026, 14852, 13171, 225363, 68349, 28080, 67511, 60441, 11820, 26894, 216150, 78928, 19387, 69608, 69029, 20115, 29817, 67673, 18010, 22361, 56316, 107338, 102339, 26424, 16151, 67671, 24075, 67475, 20441, 11883, 103534, 64660, 78523, 22192, 217664, 56336, 17380","Control.F-Acarbose.F_logCPM"
"R-MMU-397014 (R-MMU-397014) - Muscle contraction",0.463788940434036,0.589867487348143,NA,-0.135012629435312,-0.949267504370795,38,"17906, 12372, 59095, 17901, 233199, 11474, 11464, 21924, 11472, 20190, 16525, 17888, 16527, 17897, 21393, 98660, 72258, 17907, 21953, 11937, 21957, 17885, 53419, 22004, 13346","Control.F-Acarbose.F_logCPM"
"R-MMU-416476 (R-MMU-416476) - G alpha (q) signalling events",0.625,0.705818965517241,0.0380842053196415,0.269213241003445,0.886813369382895,16,"14527, 23945, 13649, 11820, 11607, 16438, 26417, 66082, 20662","Control.F-Acarbose.F_logCPM"
"R-MMU-422475 (R-MMU-422475) - Axon guidance",0.873855544252289,0.915800610376399,0.0185498307405843,0.191179971641684,0.722316621303754,30,"15516, 13649, 15519, 26396, 11465, 26394, 18186, 26417, 18803, 235611, 53972, 20662, 53867, 11350, 56705, 54126","Control.F-Acarbose.F_logCPM"
"R-MMU-425366 (R-MMU-425366) - Transport of bile salts and organic acids, metal ions and amine compounds",0.0791974656810982,0.170079803347932,0.160801401070022,0.416594538468825,1.41031210994963,18,"12870, 20517, 14412, 53945, 18400, 21366, 67473, 20503, 20501, 108114, 72027, 226781","Control.F-Acarbose.F_logCPM"
"R-MMU-425393 (R-MMU-425393) - Transport of inorganic cations/anions and amino acids/oligopeptides",0.113207547169811,0.224699828473413,0.131457611642763,0.393249689687935,1.35278967256544,19,"27376, 68267, 231583, 54403, 21366, 72472, 20511, 20516, 67863","Control.F-Acarbose.F_logCPM"
"R-MMU-425407 (R-MMU-425407) - SLC-mediated transmembrane transport",0.00556218430626647,0.0242882048040302,0.407017918923954,0.39757694902977,1.61717923878626,47,"12870, 11740, 20517, 27376, 20526, 68267, 231583, 14412, 20502, 53945, 101488, 18400, 54403, 21366, 67473, 72472, 20511, 28250, 24059, 20516, 20503, 67863","Control.F-Acarbose.F_logCPM"
"R-MMU-428157 (R-MMU-428157) - Sphingolipid metabolism",0.61246040126716,0.705818965517241,0.038875878582578,0.2641701844811,0.894304595616304,18,"67916, 14667, 14421, 18010, 20441, 11883, 26357, 15211, 56336, 50784, 22234, 74008, 241447, 230101, 66190","Control.F-Acarbose.F_logCPM"
"R-MMU-446203 (R-MMU-446203) - Asparagine N-linked glycosylation",0.220183486238532,0.347518514424671,0.0870515867946735,0.317064360787962,1.19362938556418,29,"68097, 269523, 66397, 76308, 225896, 20440, 71665, 70349, 67511, 69608, 18010, 107338, 102339, 20441, 103534, 217664, 56336","Control.F-Acarbose.F_logCPM"
"R-MMU-449147 (R-MMU-449147) - Signaling by Interleukins",0.137113402061856,0.254294679997081,0.116739204791222,0.360551046661209,1.30839311587607,24,"18412, 16880, 21762, 20848, 103554, 16180, 26416, 17164, 26397, 11820, 16179, 16151, 67603, 26417, 20662, 69146, 67151, 20909","Control.F-Acarbose.F_logCPM"
"R-MMU-500792 (R-MMU-500792) - GPCR ligand binding",0.931650893796004,0.968621167359338,0.0164369248025913,0.184350860549964,0.615312917970389,17,"12266, 14527, 11820, 11607, 11539, 84112, 242425, 14062, 18442, 19228, 11556, 18441, 14825","Control.F-Acarbose.F_logCPM"
"R-MMU-5357801 (R-MMU-5357801) - Programmed Cell Death",0.590721649484536,0.690933357879234,0.0394366509525593,0.255621844882974,0.909484896344423,22,"68097, 15519, 12387, 13511, 11798, 16905, 105513, 26417, 234214, 22629, 69146, 14251, 56424, 12368, 227753, 12367, 56455, 12550, 72993, 12028, 54722, 171543","Control.F-Acarbose.F_logCPM"
