"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","Comparison"
"mmu00270 (00270) - Cysteine and methionine metabolism",0.000105284466899335,0.000426679155328885,0.538434096309916,0.612641569247757,2.14153536138792,17,"11720, 12583, 234724, 12116, 16828, 269378, 107869, 14718, 14719, 12411, 104923, 246221","Control.F-Acarbose.F_logCPM"
"mmu00280 (00280) - Valine, leucine and isoleucine degradation",2.3632501617236e-05,0.000113731414032948,0.575610261071129,0.560375109246366,2.21556057697686,27,"15360, 235674, 52538, 74147, 11668, 110446, 11364, 15108, 113868, 15356, 56752, 15107, 104776, 268860, 208715, 110460, 12040, 56357, 72535, 13382, 93747, 13171, 58875, 73724","Control.F-Acarbose.F_logCPM"
"mmu00330 (00330) - Arginine and proline metabolism",0.00047229901856511,0.0014716293375837,0.49849310876659,0.536280686264705,1.9889226454388,21,"18242, 14645, 11668, 75986, 14431, 109900, 216456, 14718, 56752, 14719, 56189, 18416, 212647","Control.F-Acarbose.F_logCPM"
"mmu00380 (00380) - Tryptophan metabolism",0.00331806457392321,0.00821056485557344,0.431707695803346,0.486850632608647,1.80559970355448,21,"12359, 13077, 21743, 74147, 11668, 270076, 110446, 56752, 107766, 15107, 110460, 72535, 23923, 93747, 70266","Control.F-Acarbose.F_logCPM"
"mmu00480 (00480) - Glutathione metabolism",0.00015420656288873,0.000539722970110554,0.518848077743792,0.495338327279972,1.98263677276284,29,"14862, 14870, 14859, 14871, 15926, 14775, 14629, 76263, 14869, 14860, 269951, 625249, 14867, 14864, 14863, 68312, 14873, 14858, 14630, 14865, 14872, 14857, 66447, 18263, 20810","Control.F-Acarbose.F_logCPM"
"mmu00500 (00500) - Starch and sucrose metabolism",0.0118194744556173,0.0252805425856259,0.380730400722792,0.46259796281152,1.74599489650734,22,"22238, 231396, 71773, 72094, 72157, 100727, 216558, 11722, 232493, 394436, 110095, 103988, 394434, 100559, 14751","Control.F-Acarbose.F_logCPM"
"mmu00561 (00561) - Glycerolipid metabolism",0.039236479321315,0.0795054975721382,0.234392647294686,0.413935592292861,1.56232731167592,22,"11668, 67800, 58810, 56752, 67512, 15450, 225913, 67916, 23945, 14732, 72535","Control.F-Acarbose.F_logCPM"
"mmu00564 (00564) - Glycerophospholipid metabolism",0.383682469680265,0.518307897638252,0.0625237414724762,0.316057861019019,1.08313977162619,16,"16816, 14555, 18618, 67512, 67916, 14732, 26394, 66586, 226856, 50784, 18777, 53357, 225010, 66350, 231510","Control.F-Acarbose.F_logCPM"
"mmu00590 (00590) - Arachidonic acid metabolism",6.04947214827168e-06,3.10539570277946e-05,0.610526878385931,0.532822229249099,2.20178696982373,34,"13106, 13117, 13119, 13095, 13096, 13850, 107141, 13109, 404195, 226105, 13094, 100040843, 13098, 14775, 277753, 64385, 13089, 433247, 106648","Control.F-Acarbose.F_logCPM"
"mmu00591 (00591) - Linoleic acid metabolism",4.78890143019636e-06,2.64508106490789e-05,0.610526878385931,0.624126662371372,2.31472004158628,21,"13106, 13112, 13095, 13077, 56388, 83702, 13096, 107141, 13109, 404195, 226105, 13098, 337924, 433247, 13099, 13114, 13097","Control.F-Acarbose.F_logCPM"
"mmu00620 (00620) - Pyruvate metabolism",0.00896381220898709,0.0197203868597716,0.380730400722792,0.473201813030513,1.78601726982945,22,"16828, 11668, 76238, 18563, 110446, 14651, 56752, 17448, 18770, 110460, 109801, 72535, 52815, 13382","Control.F-Acarbose.F_logCPM"
"mmu00640 (00640) - Propanoate metabolism",0.00341218279712143,0.00821056485557344,0.431707695803346,0.505540990297489,1.8465300626469,20,"16828, 74147, 11668, 110446, 11364, 56752, 104776, 268860, 110460, 56690, 72535, 93747, 56451, 20917, 20916, 73724","Control.F-Acarbose.F_logCPM"
"mmu00650 (00650) - Butanoate metabolism",0.000814824392867775,0.00241313377887764,0.477270815362862,0.565392379744311,1.97637221347618,17,"15360, 83702, 74147, 110446, 117147, 15356, 71911, 15107, 268860, 208715, 110460, 272428, 93747","Control.F-Acarbose.F_logCPM"
"mmu00830 (00830) - Retinol metabolism",6.61523288658138e-09,8.48954887111278e-08,0.761460801445585,0.578070856629583,2.5067304148124,45,"13087, 13117, 13119, 11522, 13112, 13095, 13077, 56388, 13096, 22238, 13086, 231396, 13085, 107141, 404195, 226105, 71773, 13094, 100040843, 13098, 72094, 277753, 337924, 13089, 100727, 26876, 433247, 26358, 11532","Control.F-Acarbose.F_logCPM"
"mmu00860 (00860) - Porphyrin and chlorophyll metabolism",0.00320032319834222,0.00821056485557344,0.431707695803346,0.512057340643649,1.84090473589437,19,"14319, 22238, 14337, 231396, 17025, 71773, 72094, 12870, 100727, 11655, 394436, 394434, 11656, 100559","Control.F-Acarbose.F_logCPM"
"mmu00980 (00980) - Metabolism of xenobiotics by cytochrome P450",1.9340185337233e-11,4.96398090322315e-10,0.863415391606693,0.59019308882019,2.6128182778441,52,"13106, 14862, 11522, 14870, 13112, 13095, 13077, 13107, 56388, 13096, 22238, 14859, 231396, 107141, 13849, 404195, 226105, 71773, 14871, 13094, 13098, 72094, 337924, 13089, 100727, 26876, 433247, 76263, 11532, 14869, 14860, 14867, 394436, 13099, 14864, 14863, 68312, 14873, 394434, 13114, 13097, 100559, 14858, 14865","Control.F-Acarbose.F_logCPM"
"mmu00982 (00982) - Drug metabolism - cytochrome P450",5.64582284980748e-13,2.17364179717588e-11,0.921426003494898,0.593324369732578,2.70079806832641,61,"13106, 13087, 14862, 76279, 11522, 14870, 13112, 13095, 13077, 56388, 13105, 13096, 22238, 14859, 13086, 231396, 13085, 107141, 404195, 226105, 71773, 14871, 13094, 13098, 14263, 72094, 337924, 13089, 100727, 26876, 433247, 76263, 11532, 56448, 14869, 14860, 14262, 14867, 394436, 13099, 14864, 14863, 68312, 14873, 14261, 394434, 13114, 13097","Control.F-Acarbose.F_logCPM"
"mmu00983 (00983) - Drug metabolism - other enzymes",8.85074355587855e-05,0.000384178589535147,0.538434096309916,0.496544501094865,2.03591313775445,33,"13884, 13087, 382053, 13112, 56388, 104158, 22238, 13086, 231396, 13085, 71773, 13909, 13897, 72094, 337924, 100727, 64705, 234673, 394436, 394434, 13114, 103149, 100559","Control.F-Acarbose.F_logCPM"
"mmu01040 (01040) - Biosynthesis of unsaturated fatty acids",0.000945103601366769,0.00262194573598826,0.477270815362862,0.569485231512821,1.95164297327243,16,"235674, 20249, 11430, 56473, 68801, 76267, 54326, 113868, 106529","Control.F-Acarbose.F_logCPM"
"mmu01100 (01100) - Metabolic pathways",4.18418301848857e-29,3.2218209242362e-27,1.40258870935552,0.455082786803784,2.46188220210538,391,"13106, 230163, 15445, 11720, 12359, 15360, 235674, 13087, 12583, 234724, 13117, 13119, 12861, 11522, 52538, 382053, 13112, 26459, 20280, 13095, 20322, 13077, 18242, 11430, 20768, 56388, 12116, 12868, 83702, 13096, 18478, 104158, 22238, 16828, 269378, 13850, 22262, 74147, 11611, 16548, 14645, 13086, 231396, 11668, 13124, 12846, 74754, 13085, 107141, 13109, 66594, 22272, 268756, 67800, 110323, 104086, 66152, 404195, 27400, 192166, 76238, 18563, 270076, 12857, 17025, 226105, 17991, 71773, 15483, 74129, 14317, 243537, 66694, 107869, 18979, 54405, 13094, 76282, 75986, 14431, 110391, 100040843, 110446, 11637, 13909, 13098, 67530, 14081, 109900, 117147, 58810, 11364, 15108, 67880, 13897, 216456, 18655, 19193, 15926, 68342, 15488, 66445, 69574, 72094, 277753, 113868, 64385, 14718, 337924, 15356, 71761, 433182, 11363, 56752, 18618, 226646, 12859, 14719, 72157, 71911, 67512, 56189, 107766, 13089, 100727, 216558, 13595, 30956, 100041273, 14629, 108037, 17995, 26876, 15107, 12411, 235293, 433247, 67003, 26358, 108682, 15450, 106648, 15109, 104776, 11532, 22273, 66091, 595136, 67130, 11950, 11722, 225913, 66142, 75406, 104923, 11655, 67054, 192185, 18416, 212647, 66218, 18648, 269951, 15112, 14194, 71743, 64705, 67916, 68197, 11428, 15496, 17448, 407785, 433256, 67375, 170718, 23972, 394436, 93732, 14635, 268860, 23945, 208665, 246277, 13200, 18770, 100042503, 246221, 13099, 20751, 623286, 20454, 208715, 110460, 100046796, 12040, 15486, 56357, 56690, 103988, 11429, 14104, 14287, 110196, 12864, 104112, 394434, 12408, 73166, 13114, 66108, 13806, 13097, 56348, 272428, 14732, 72535, 68349, 18113, 104174, 68180, 11674, 103149, 17158, 268782, 23923, 75735, 11656, 231903, 100559, 666168, 13382, 100042025, 14630, 19125, 319554, 72900, 93747, 56451, 70266, 20917, 14751, 217214, 11534, 11639, 103963, 66377, 68603","Control.F-Acarbose.F_logCPM"
"mmu03010 (03010) - Ribosome",4.59943063195687e-09,7.08312317321358e-08,0.761460801445585,0.523624288421514,2.39992806722839,63,"56040, 17725, 17724, 100043813, 20054, 14109, 26961, 67945, 100039656, 19951, 11837, 54217, 100503302, 20055, 76808, 100040298, 67941, 20091, 66481, 20103, 100041686, 76846, 67671, 20044, 20068, 16785, 100043755, 19896, 67186, 100039601, 27050, 100039316, 27370, 67281, 432502, 19988, 67115, 75617, 54127, 27176, 100503211, 19899, 100042740, 100504405, 66489, 20115","Control.F-Acarbose.F_logCPM"
"mmu03040 (03040) - Spliceosome",0.598676957001103,0.720283213891951,0.0419081748591401,0.26236629097525,0.899137150308819,16,"15481, 23983, 13207, 666609, 20638, 15387, 622469, 67996, 17149, 68592","Control.F-Acarbose.F_logCPM"
"mmu03320 (03320) - PPAR signaling pathway",8.54546462202494e-09,9.40001108422743e-08,0.747739663149885,0.564237192026284,2.48564936667647,50,"11807, 14080, 11814, 15360, 235674, 20249, 13117, 13119, 26459, 20280, 11430, 13167, 74147, 56473, 13124, 104086, 100040843, 14081, 11364, 277753, 113868, 11363, 12896, 20181, 12894, 14079","Control.F-Acarbose.F_logCPM"
"mmu04010 (04010) - MAPK signaling pathway",0.320932995268579,0.457626678438529,0.203508959461977,-0.181679947312226,-1.26000675460672,31,"68794, 12299, 15370, 17869, 193740, 21813, 17873, 12367, 16177, 16151, 66350, 16476, 109905, 53357, 26403, 67603, 16478, 56636, 11651, 13649, 26417, 26416, 14164, 26397, 15507, 21937, 17164, 26396","Control.F-Acarbose.F_logCPM"
"mmu04020 (04020) - Calcium signaling pathway",0.627118644067797,0.733651466949452,0.234392647294686,-0.152173826528619,-0.87607386940728,22,"21925, 70405, 11550, 80796, 21924, 12323, 11937, 14675, 16438, 11556, 11739, 11515, 14062, 18803, 56632, 54140, 11548, 13649, 11607","Control.F-Acarbose.F_logCPM"
"mmu04060 (04060) - Cytokine-cytokine receptor interaction",0.0910660418046834,0.159365573158196,0.287805130535564,-0.223797780517879,-1.40231976890319,26,"57266, 16847, 230828, 56221, 17329, 21813, 21944, 50905, 14825, 27279, 16177, 15976, 16164, 16180, 16194, 19116, 22340, 16326, 16880, 13649, 20308, 21937, 14600, 20315, 16325, 17000","Control.F-Acarbose.F_logCPM"
"mmu04062 (04062) - Chemokine signaling pathway",0.525,0.652016129032258,0.219250346703755,-0.191266912669127,-0.966976832334874,18,"57266, 56221, 17329, 14825, 11515, 11512, 16151, 56484, 109905, 18036, 606496, 11651, 26417, 12988, 20308, 18035, 20315, 100043507","Control.F-Acarbose.F_logCPM"
"mmu04080 (04080) - Neuroactive ligand-receptor interaction",0.878048780487805,0.901463414634146,0.16440575583821,-0.135226415120655,-0.701912208291239,19,"17200, 67373, 11550, 22072, 11438, 16847, 11556, 110902, 18442, 14062, 19228, 11539, 19116, 54140, 11548, 11607","Control.F-Acarbose.F_logCPM"
"mmu04141 (04141) - Protein processing in endoplasmic reticulum",0.0495449949443883,0.097819605403023,0.20207170902116,0.333679572818693,1.4640171045418,49,"15516, 12317, 15481, 14828, 14827, 66397, 12304, 12017, 12330, 71853, 22433, 21402, 15519, 13200, 67437, 100037258, 105245, 109815, 66256, 72265, 269523, 54197, 12282, 67838, 103963, 66212, 57377, 74126, 15502, 53421, 20338, 19358, 94232, 50762, 12915, 66245, 116891, 69608, 81489, 81500, 15505, 56424, 78943, 67475","Control.F-Acarbose.F_logCPM"
"mmu04142 (04142) - Lysosome",0.456066945606695,0.585285913528591,0.0519512476197082,0.257832307210042,1.00824404426705,25,"19156, 16783, 13030, 13039, 53599, 11433, 16889, 71665, 14667, 15211, 18010, 17159, 11883, 13032, 106039, 74325","Control.F-Acarbose.F_logCPM"
"mmu04144 (04144) - Endocytosis",0.731127197518097,0.792912594491458,0.0294227657846801,0.198768509371017,0.792971404182176,28,"15007, 14972, 15481, 14964, 15040, 13854","Control.F-Acarbose.F_logCPM"
"mmu04145 (04145) - Phagosome",0.0868232890704801,0.155474261823883,0.150169802128406,0.323601513401785,1.37243401014041,40,"12266, 15007, 17195, 12317, 14972, 14964, 16783, 17194, 50909, 13039, 15040, 12330, 22145, 227613, 11465, 22146, 20778, 15039, 66212, 15239, 22154, 12491, 53421, 280408","Control.F-Acarbose.F_logCPM"
"mmu04146 (04146) - Peroxisome",1.71471557477599e-06,1.10027582714792e-05,0.643551836150722,0.530111675797277,2.28218456987411,42,"12359, 235674, 20280, 11430, 13850, 74147, 11611, 20655, 51798, 18477, 14081, 19193, 15926, 15488, 113868, 54683, 15356, 74114, 19299, 76263, 19301, 18633, 269951, 15112, 433256, 93732, 56690, 18631, 224824, 59038, 19298","Control.F-Acarbose.F_logCPM"
"mmu04260 (04260) - Cardiac muscle contraction",0.00047780173298172,0.0014716293375837,0.49849310876659,0.487107694788674,1.98437585428826,32,"12861, 12868, 66594, 22272, 110323, 66152, 12857, 66694, 67530, 66445, 11928, 12859, 67003, 22273, 66142","Control.F-Acarbose.F_logCPM"
"mmu04270 (04270) - Vascular smooth muscle contraction",0.320295983086681,0.457626678438529,0.0692836467392548,0.293776960997158,1.13834234099791,24,"13117, 13119, 100040843, 277753, 12314, 14673, 666168, 26396, 13118, 11607, 26417, 11548, 109624, 54140, 230103","Control.F-Acarbose.F_logCPM"
"mmu04310 (04310) - Wnt signaling pathway",0.276953248019585,0.418145099951138,0.203508959461977,-0.242849314867744,-1.16624370374408,16,"234130, 12323, 19015, 17869, 22419, 14296, 14370, 14366, 12443, 16476, 16973, 12301, 13542, 226849, 12387","Control.F-Acarbose.F_logCPM"
"mmu04380 (04380) - Osteoclast differentiation",0.729934924078091,0.792912594491458,0.0318534652552707,0.222476310707444,0.790956682489553,18,"18412, 11433, 21937, 18035, 26416, 26417, 16477, 11651, 16478, 22177, 16476, 16151, 15976, 16177, 13057","Control.F-Acarbose.F_logCPM"
"mmu04510 (04510) - Focal adhesion",0.0618627441585808,0.119085782505268,0.321775918075361,-0.265230769230769,-1.41832332841796,20,"68794, 11474, 12830, 11472, 17906, 12389, 16780, 17907, 53867, 12443, 16476, 109905, 20750, 22340, 11651, 13649, 26417, 12387, 16000, 11465","Control.F-Acarbose.F_logCPM"
"mmu04514 (04514) - Cell adhesion molecules (CAMs)",0.264130434782609,0.406760869565217,0.0806388495950661,0.330995631218278,1.18996717106751,19,"15007, 14972, 14964, 12739, 15040, 20969","Control.F-Acarbose.F_logCPM"
"mmu04530 (04530) - Tight junction",0.475,0.599590163934426,0.231126709673834,-0.197735244137117,-0.999678393656298,18,"11474, 11472, 17906, 17882, 17888, 17884, 13821, 17885, 17879","Control.F-Acarbose.F_logCPM"
"mmu04540 (04540) - Gap junction",0.427184466019417,0.557511930228731,0.213927855492356,-0.217818740399386,-1.03025207916018,15,"53857, 16438, 434428, 67951, 11515, 73710, 11512, 22142, 13649, 26417, 22154, 26396, 22146, 227613, 22145","Control.F-Acarbose.F_logCPM"
"mmu04610 (04610) - Complement and coagulation cascades",7.30753868447938e-08,6.25200531894347e-07,0.704975715167238,0.583147477499041,2.46302251638515,38,"20702, 12266, 20704, 14161, 99571, 110135, 18816, 12258, 17195, 11905, 69379, 12268, 58992, 12630, 17194, 56373, 230558, 12279, 50909, 385643, 15139, 50908, 14068, 110382, 12628, 12269","Control.F-Acarbose.F_logCPM"
"mmu04612 (04612) - Antigen processing and presentation",0.000112799648538834,0.00043427864687451,0.538434096309916,0.54534204570238,2.11311989491049,24,"12010, 15007, 15516, 12317, 14972, 15481, 14828, 14964, 14827, 13030, 13039, 15040, 12330","Control.F-Acarbose.F_logCPM"
"mmu04670 (04670) - Leukocyte transendothelial migration",0.842105263157895,0.888248017303533,0.155241966228839,-0.158552012626136,-0.761419839878425,16,"11474, 11472, 17906, 22350, 17907, 13057, 18803, 109905, 56508, 12737, 26416, 12387, 12738, 20315, 11465","Control.F-Acarbose.F_logCPM"
"mmu04722 (04722) - Neurotrophin signaling pathway",0.659597030752916,0.75804434877574,0.0356176233437444,0.223859809131817,0.844919596925484,22,"12314, 192662, 26396, 17164, 18035, 94275, 26416, 12988, 26417, 11651, 228026, 18036, 109905, 56484, 16476, 12028, 384783, 18803","Control.F-Acarbose.F_logCPM"
"mmu04810 (04810) - Regulation of actin cytoskeleton",0.685869565217391,0.776307498424701,0.0349401058848478,0.228941599791582,0.823071249735017,19,"18643, 14673, 12631, 11465, 26396, 14164, 12988, 26417, 13649, 56636, 17886","Control.F-Acarbose.F_logCPM"
"mmu04910 (04910) - Insulin signaling pathway",0.258298755186722,0.405898043864849,0.0793434960134973,0.303117505190134,1.19843865940803,27,"232493, 12314, 18770, 20787, 110095, 103988, 14104, 17347, 244416, 26396, 53412, 19268, 13685, 14252, 26417, 11651","Control.F-Acarbose.F_logCPM"
"mmu04912 (04912) - GnRH signaling pathway",0.378640776699029,0.518307897638252,0.227987202850442,-0.225679209460703,-1.0674309948896,15,"70405, 80796, 12323, 16438, 11515, 11512, 66350, 16476, 53357, 13649, 26417, 26416, 26397, 26396","Control.F-Acarbose.F_logCPM"
"mmu04916 (04916) - Melanogenesis",0.929437706725469,0.929437706725469,0.0197519290144334,0.170537370585561,0.584436685213974,16,"208677, 12314, 26396, 12387, 13542, 26417, 12913","Control.F-Acarbose.F_logCPM"
"mmu04920 (04920) - Adipocytokine signaling pathway",0.804878048780488,0.860772357723577,0.0257629629837414,0.193786660959485,0.731413772317705,22,"14081, 20181, 12894, 68465, 433256, 21937, 18035, 20869, 12491, 11651, 20182, 18036, 100705, 50790, 16151, 384783","Control.F-Acarbose.F_logCPM"
"mmu04972 (04972) - Pancreatic secretion",0.0179501661312212,0.0373557511379468,0.352487857583619,-0.284853858961543,-1.67182354118421,23,"18946, 12613, 67373, 67868, 69060, 109697, 13706, 109660, 98660, 22072, 11937, 66473, 12349, 16438, 11515, 11512, 66350, 109905, 54403, 53357","Control.F-Acarbose.F_logCPM"
"mmu04974 (04974) - Protein digestion and absorption",0.251188774470383,0.402948659046239,0.203508959461977,-0.22023798620678,-1.14317702728485,19,"67373, 67868, 109697, 13706, 12830, 109660, 98660, 22072, 66473, 17380, 53867, 16529, 20532, 67760, 72472, 11931, 17254","Control.F-Acarbose.F_logCPM"
"mmu04975 (04975) - Fat digestion and absorption",0.0719738276990185,0.131952017448201,0.172324344900946,0.420236512171435,1.46896880025049,17,"14080, 67800, 11808, 14719, 67512, 14079, 67916, 110460","Control.F-Acarbose.F_logCPM"
"mmu04976 (04976) - Bile secretion",0.0941658137154555,0.161128170135335,0.143758989039275,0.33715194173342,1.39944929100212,35,"26459, 20493, 13849, 20517, 28253, 20859, 11928, 64008, 76408, 27413, 20181, 11833, 23957, 11826, 18670, 28248, 20778, 108114","Control.F-Acarbose.F_logCPM"
"mmu05010 (05010) - Alzheimer's disease",4.80923829983253e-06,2.64508106490789e-05,0.610526878385931,0.45600115414825,2.08999084406101,63,"12861, 12868, 66594, 22272, 110323, 66152, 104130, 12857, 17991, 66694, 54405, 67530, 15108, 68342, 66445, 226646, 12859, 100041273, 17995, 67003, 22273, 66091, 595136, 67130, 672195, 11950, 66142, 75406, 66218, 68197, 407785, 12314, 100042503, 20463, 623286, 12864, 66108, 68349, 100042025, 72900, 21937, 66377","Control.F-Acarbose.F_logCPM"
"mmu05012 (05012) - Parkinson's disease",1.69045903281854e-09,3.2541336381757e-08,0.788186810800237,0.555932100622708,2.48713987473594,55,"12861, 12868, 22187, 11740, 66594, 22272, 110323, 66152, 104130, 12857, 17991, 66694, 54405, 67530, 68342, 66445, 226646, 12859, 100041273, 17995, 67003, 22333, 22273, 66091, 595136, 67130, 672195, 11950, 57320, 66142, 75406, 66218, 68197, 407785, 100042503, 20463, 623286, 22201, 12864, 66108, 68349","Control.F-Acarbose.F_logCPM"
"mmu05016 (05016) - Huntington's disease",4.21503587744107e-07,2.95052511420875e-06,0.674962860011025,0.473841767007005,2.19359017535746,67,"12861, 12868, 11740, 20655, 66594, 22272, 110323, 66152, 104130, 12857, 17991, 66694, 54405, 208677, 67530, 68342, 14775, 66445, 226646, 12859, 100041273, 17995, 67003, 22333, 22273, 66091, 595136, 67130, 672195, 11950, 66142, 75406, 66218, 68197, 407785, 100042503, 20463, 623286, 100046796, 12864, 66108, 68349","Control.F-Acarbose.F_logCPM"
"mmu05020 (05020) - Prion diseases",0.0704989154013015,0.131952017448201,0.173747838999571,0.419048899622694,1.4898194166943,18,"69379, 20655, 14828, 230558, 12279, 15139, 110382, 20867, 12259, 26396, 12260, 26417, 12274, 12262","Control.F-Acarbose.F_logCPM"
"mmu05142 (05142) - Chagas disease (American trypanosomiasis)",0.230255839822024,0.377227652474381,0.0894366833718621,0.362861581620082,1.21362710900141,15,"12266, 12317, 12259, 21937, 18035, 12260, 26416, 26417, 11651, 12262","Control.F-Acarbose.F_logCPM"
"mmu05145 (05145) - Toxoplasmosis",0.695652173913043,0.776307498424701,0.0342688261591917,0.226377429339596,0.813852763534297,19,"15481, 672195, 21937, 18035, 26397, 26416, 16835, 26417, 16145, 11651, 228026, 53357, 18036, 66350, 16151, 12367, 14960","Control.F-Acarbose.F_logCPM"
"mmu05146 (05146) - Amoebiasis",0.316248636859324,0.457626678438529,0.0714786287425507,0.329079768788241,1.15032344677933,17,"69379, 230558, 12279, 12479, 110382","Control.F-Acarbose.F_logCPM"
"mmu05150 (05150) - Staphylococcus aureus infection",0.00601463964571331,0.0140341591733311,0.407017918923954,0.502991079730878,1.78825401446421,18,"12266, 99571, 17195, 12268, 12630, 17194, 50909, 15139, 50908","Control.F-Acarbose.F_logCPM"
"mmu05160 (05160) - Hepatitis C",0.408695652173913,0.542578710644678,0.0588438169595807,0.293358416460389,1.05465707707183,19,"12739, 20181, 12520, 12738, 20778, 21937, 18035, 26416, 16835, 26417, 13649, 11651, 12737, 228026, 54123, 16151, 15976","Control.F-Acarbose.F_logCPM"
"mmu05200 (05200) - Pathways in cancer",0.917087967644085,0.92915491458677,0.0146874349112173,0.150815372234193,0.661701532142239,49,"15516, 12606, 20181, 672195, 14194, 15519, 67673, 16000, 112406, 13819, 26396, 12387, 18035, 14164, 13542, 26417, 13649, 11651, 56636, 22032, 22340, 20182, 13144, 16480, 80794, 16476, 12443, 12028, 16151, 112407, 19401, 14366, 18803, 14370, 12367, 235320, 12575, 20525, 12550, 54124, 21813, 319757, 16780, 19016, 22419, 17869, 11835","Control.F-Acarbose.F_logCPM"
"mmu05215 (05215) - Prostate cancer",0.124318429661941,0.208098240955858,0.127505315300183,0.392501855476444,1.37202019109684,17,"14870, 15516, 208677, 15519, 16000, 26396, 12387, 18035, 26417, 13649, 11651, 12913","Control.F-Acarbose.F_logCPM"
"mmu05322 (05322) - Systemic lupus erythematosus",0.372549019607843,0.518307897638252,0.0607719451853533,0.267045262384191,1.08788708605221,32,"12266, 69379, 12268, 230558, 12279, 50909, 15139, 50908, 110382","Control.F-Acarbose.F_logCPM"
"mmu05416 (05416) - Viral myocarditis",0.628844114528102,0.733651466949452,0.0378487722705029,0.228428940966122,0.862164983860781,22,"15007, 14972, 14964, 15040, 672195","Control.F-Acarbose.F_logCPM"
"mmu00010 (00010) - Glycolysis / Gluconeogenesis",0.000469841615431308,0.00150740851617545,0.49849310876659,0.487030247550226,1.95136700643107,30,"230163, 11522, 16828, 11668, 58810, 18655, 433182, 56752, 72157, 26876, 11532, 18648, 18770, 103988, 13806, 72535, 11674, 13382, 100042025, 14751","Control.M-Acarbose.M_logCPM"
"mmu00040 (00040) - Pentose and glucuronate interconversions",0.0167233283247819,0.0357693411391169,0.352487857583619,0.501055415782054,1.74745223603739,17,"22238, 231396, 11668, 71773, 67880, 72094, 100727, 216558, 394436, 394434, 72535, 100559","Control.M-Acarbose.M_logCPM"
