"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","Comparison"
"mmu00982 (00982) - Drug metabolism - cytochrome P450",0.000116390203446406,0.00318133222753509,0.538434096309916,-0.604352856697097,-1.96793261211017,50,"13112, 14857, 14858, 13087, 13086, 14262, 14263, 13114, 13077, 394432, 394433, 13096, 13097, 72082, 14860, 394434, 100559, 71773, 55990, 14872, 22238, 14873, 53973, 394436, 13098","Control.F.12-Acarbose.F.12_logFC"
"mmu00983 (00983) - Drug metabolism - other enzymes",0.0138098881697068,0.113241082991596,0.380730400722792,-0.576514607717307,-1.64657574183144,27,"13112, 13087, 13086, 13114, 394432, 394433, 394434, 100559, 71773, 110006, 22238, 53973, 394436, 104158","Control.F.12-Acarbose.F.12_logFC"
"mmu01100 (01100) - Metabolic pathways",3.4332739484177e-05,0.00140764231885126,0.557332238758646,-0.36493565895313,-1.53499690902793,299,"13118, 13070, 13112, 57028, 11997, 12715, 270685, 15357, 18946, 13087, 11655, 13074, 266645, 19215, 18242, 231327, 20322, 13086, 12408, 22235, 277753, 11647, 54218, 14538, 13119, 18452, 15211, 216134, 269378, 66350, 19683, 13114, 13077, 394432, 27400, 72535, 12116, 394433, 13096, 229905, 13097, 407790, 11676, 72082, 20810, 394434, 100559, 56737, 13117, 241062, 107869, 72297, 269951, 74205, 217664, 433229, 22262, 71773, 11720, 192166, 110006, 68631, 56012, 110911, 242341, 14630, 18704, 54391, 11639, 231050, 22238, 50784, 67530, 67054, 50790, 17025, 53973, 56357, 394436, 104158, 666168, 13098, 192185, 69772, 230379, 26879, 13190, 242669, 433182, 13171, 225010, 103988, 66586, 15445, 18263, 68197, 217214, 67078, 78752, 26459, 107141, 18795, 100040843, 109079, 14854","Control.F.12-Acarbose.F.12_logFC"
"mmu02010 (02010) - ABC transporters",0.911222780569514,1,0.0418238690062304,0.27456869085303,0.639601115697681,16,"21354, 244562, 27404, 11305","Control.F.12-Acarbose.F.12_logFC"
"mmu03320 (03320) - PPAR signaling pathway",0.23121387283237,0.574531441583465,0.155241966228839,-0.383886486631018,-1.14307054766195,33,"13118, 277753, 13119, 20250, 13117, 74205, 19016, 50790, 666168, 12491, 26459, 100040843, 11770","Control.F.12-Acarbose.F.12_logFC"
"mmu04010 (04010) - MAPK signaling pathway",0.147186147186147,0.416181519629795,0.135740943810425,0.427802516447807,1.23094956558168,55,"319734, 12288, 68794, 18212, 19354, 17869, 81904, 18591, 58226, 19698","Control.F.12-Acarbose.F.12_logFC"
"mmu04012 (04012) - ErbB signaling pathway",0.49016393442623,0.766509433962264,0.0699458736501659,0.401428749088103,0.979269418064969,20,"216148, 17869, 12322, 20850, 13649, 13645","Control.F.12-Acarbose.F.12_logFC"
"mmu04020 (04020) - Calcium signaling pathway",0.254237288135593,0.613160518444666,0.102821842840815,0.43710222150839,1.16557973764966,32,"12288, 432530, 14675, 12322, 18439, 58226, 11556","Control.F.12-Acarbose.F.12_logFC"
"mmu04060 (04060) - Cytokine-cytokine receptor interaction",0.343939393939394,0.671158824425156,0.0843144320642653,0.400744365808949,1.08372317399527,36,"16847, 16994, 80901, 57266, 16185, 16323, 18591, 56708, 245527, 12983, 16326, 13649, 13645, 13051","Control.F.12-Acarbose.F.12_logFC"
"mmu04062 (04062) - Chemokine signaling pathway",0.126022913256956,0.390123456790123,0.158514105424824,0.515296087404333,1.31551835954501,26,"432530, 80901, 216148, 57266, 19354, 666513, 14708","Control.F.12-Acarbose.F.12_logFC"
"mmu04080 (04080) - Neuroactive ligand-receptor interaction",0.495426829268293,0.766509433962264,0.0658311958368866,0.362628802677414,0.973190591785327,33,"17773, 16847, 53623, 14809, 11438, 14803, 18439, 110902, 11556, 14745, 14823, 14527","Control.F.12-Acarbose.F.12_logFC"
"mmu04110 (04110) - Cell cycle",0.580310880829015,0.787966066191873,0.0850427463764322,-0.361857920886159,-0.920842805007281,18,"22390, 242705, 17873","Control.F.12-Acarbose.F.12_logFC"
"mmu04114 (04114) - Oocyte meiosis",0.358458961474037,0.671158824425156,0.0875697115548511,0.459176426750649,1.06964036554698,16,"432530, 12322, 29857, 99152, 52563","Control.F.12-Acarbose.F.12_logFC"
"mmu04120 (04120) - Ubiquitin mediated proteolysis",1,1,0.0347156757446657,0.143875264936811,0.374194996582061,28,"74153, 18854, 76375, 99152, 105193, 52563, 11796, 56424, 73998, 12234, 66053, 80794","Control.F.12-Acarbose.F.12_logFC"
"mmu04141 (04141) - Protein processing in endoplasmic reticulum",0.941690962099125,1,0.066132620475844,-0.234035340719328,-0.701779471261663,34,"15519, 226641, 66967, 69608, 105245, 53421, 12915, 94232, 218793, 26419, 18415, 15516, 12028, 66397, 320011, 15512","Control.F.12-Acarbose.F.12_logFC"
"mmu04142 (04142) - Lysosome",0.590909090909091,0.787966066191873,0.0603786357920401,0.361017001975104,0.914550735750351,24,"16541, 20661, 12512, 11305, 74008, 27029","Control.F.12-Acarbose.F.12_logFC"
"mmu04144 (04144) - Endocytosis",0.997037037037037,1,0.0318534652552707,0.169000017305774,0.471282399020722,45,"16185, 215632, 11556, 18854, 17131, 216439, 13649, 14184, 13645, 66371, 15006, 14972, 12767, 71889, 15039, 69710, 228998, 14062, 11771","Control.F.12-Acarbose.F.12_logFC"
"mmu04145 (04145) - Phagosome",0.437340153452685,0.717237851662404,0.100633389423036,-0.354642466308281,-1.01229248980235,26,"53857, 22042, 20387","Control.F.12-Acarbose.F.12_logFC"
"mmu04146 (04146) - Peroxisome",0.997368421052632,1,0.0584693210386381,-0.171008644042536,-0.488415525217704,27,"269951, 74205, 110959, 50790, 76263","Control.F.12-Acarbose.F.12_logFC"
"mmu04210 (04210) - Apoptosis",0.961474036850921,1,0.0393561959521291,0.245029707102993,0.570790768442129,16,"12983, 12334, 12333, 16180, 11796, 12368, 12367, 13804, 16151, 71946","Control.F.12-Acarbose.F.12_logFC"
"mmu04260 (04260) - Cardiac muscle contraction",0.00382620235835985,0.0411523115054397,0.431707695803346,0.666939691774149,1.7345962545645,28,"12862, 17897, 319734, 12288, 98660, 21954, 12869, 81904","Control.F.12-Acarbose.F.12_logFC"
"mmu04270 (04270) - Vascular smooth muscle contraction",0.465994962216625,0.749246801995357,0.0959206777921745,-0.380705267079495,-0.99098067492975,19,"13118, 277753, 13119, 66350, 13117, 16438","Control.F.12-Acarbose.F.12_logFC"
"mmu04310 (04310) - Wnt signaling pathway",0.0540098199672668,0.259300690964046,0.248911114434702,0.570788742020344,1.45718760127161,26,"24117, 19354, 17869, 12322, 22417, 19015","Control.F.12-Acarbose.F.12_logFC"
"mmu04350 (04350) - TGF-beta signaling pathway",0.552066115702479,0.780507267027643,0.0645031249656493,0.397219257082401,0.942362871571776,17,"17869, 55994, 16323, 17131, 16326","Control.F.12-Acarbose.F.12_logFC"
"mmu04360 (04360) - Axon guidance",0.544041450777202,0.780507267027643,0.0886261133285098,-0.351396530147605,-0.941489828061192,22,"20349, 14677","Control.F.12-Acarbose.F.12_logFC"
"mmu04380 (04380) - Osteoclast differentiation",0.987046632124352,1,0.0582216241124161,-0.207396440533568,-0.573811617538988,24,"26399, 26415, 17060, 18710, 19016","Control.F.12-Acarbose.F.12_logFC"
"mmu04510 (04510) - Focal adhesion",0.594074074074074,0.787966066191873,0.055826471778749,0.332010794058736,0.925862884627236,45,"11474, 11472, 68794, 216148, 19354, 245026, 18591, 17907, 16780, 12334, 13649, 16776, 13645","Control.F.12-Acarbose.F.12_logFC"
"mmu04512 (04512) - ECM-receptor interaction",0.947107438016529,1,0.0394366509525593,0.245273910066818,0.581887766242551,17,"114249, 245026, 16780, 16776","Control.F.12-Acarbose.F.12_logFC"
"mmu04514 (04514) - Cell adhesion molecules (CAMs)",0.37012987012987,0.673429951690821,0.0840745577910723,0.446339314543431,1.07453473523558,18,"15002, 12504, 17968, 21367, 17528, 53321, 269116","Control.F.12-Acarbose.F.12_logFC"
"mmu04520 (04520) - Adherens junction",0.304132231404959,0.671158824425156,0.096240602328129,0.465212114569194,1.12197418761823,19,"11474, 11472, 19354, 13649, 15170, 108100","Control.F.12-Acarbose.F.12_logFC"
"mmu04530 (04530) - Tight junction",0.0467135587884398,0.255367454710137,0.321775918075361,-0.541206344614512,-1.51378351110162,25,"17906, 17879, 14677, 13821","Control.F.12-Acarbose.F.12_logFC"
"mmu04610 (04610) - Complement and coagulation cascades",0.281098546042003,0.658573736441265,0.0995791200495904,0.456878251790173,1.14408770924266,23,"268591, 109821, 12274, 12262, 18792, 69379, 12259, 50908, 50909, 12628","Control.F.12-Acarbose.F.12_logFC"
"mmu04620 (04620) - Toll-like receptor signaling pathway",0.831234256926952,0.987843609681305,0.0650877566917313,-0.286273661779458,-0.723264989462747,17,"26399, 26415, 18710, 26419, 106759, 26397, 117149, 26416, 16179, 56480","Control.F.12-Acarbose.F.12_logFC"
"mmu04622 (04622) - RIG-I-like receptor signaling pathway",0.352380952380952,0.671158824425156,0.109684061970549,-0.443199634301279,-1.09718751166671,15,"26900","Control.F.12-Acarbose.F.12_logFC"
"mmu04630 (04630) - Jak-STAT signaling pathway",0.133440514469453,0.390790078089113,0.152144922367565,0.509108784408865,1.31107648547963,27,"16847, 16185, 17869, 56708, 16391, 12700, 20850, 12983, 15170, 13019, 15980, 16161","Control.F.12-Acarbose.F.12_logFC"
"mmu04650 (04650) - Natural killer cell mediated cytotoxicity",0.0837520938023451,0.298594421382274,0.199915231309662,0.610304194989329,1.42168884156969,16,"18646, 216148, 19354, 379043, 56554, 15170, 15980, 14972","Control.F.12-Acarbose.F.12_logFC"
"mmu04660 (04660) - T cell receptor signaling pathway",0.912337662337662,1,0.0403295396423143,0.274499655971331,0.660841215506929,18,"12504, 15170, 29857","Control.F.12-Acarbose.F.12_logFC"
"mmu04664 (04664) - Fc epsilon RI signaling pathway",0.664285714285714,0.851116071428571,0.0734381410838857,-0.338268617537804,-0.83741969538482,15,"26399, 66350, 26415, 18710","Control.F.12-Acarbose.F.12_logFC"
"mmu04670 (04670) - Leukocyte transendothelial migration",0.808441558441558,0.974885408708938,0.0458620343117985,0.301039330933606,0.762611567014533,24,"11474, 21838, 11472, 19354, 17907, 13057","Control.F.12-Acarbose.F.12_logFC"
"mmu04722 (04722) - Neurotrophin signaling pathway",0.436507936507937,0.717237851662404,0.0741758965588009,0.386887037509343,1.0047645857282,29,"20661, 216148, 18212, 12322","Control.F.12-Acarbose.F.12_logFC"
"mmu04810 (04810) - Regulation of actin cytoskeleton",0.677710843373494,0.854958294717331,0.0847985102819124,-0.280403664171941,-0.878679187236321,42,"17906, 12671, 16403, 14163","Control.F.12-Acarbose.F.12_logFC"
"mmu04910 (04910) - Insulin signaling pathway",0.993817619783617,1,0.0340463727579649,0.184818713271017,0.48960557468405,31,"216148, 18770, 15277, 14104, 19309, 19062, 110094, 244416, 110078, 110095, 20787, 100705, 232493","Control.F.12-Acarbose.F.12_logFC"
"mmu04912 (04912) - GnRH signaling pathway",0.312396694214876,0.671158824425156,0.0946646223153342,0.468139084649274,1.110613053721,17,"12288, 432530, 12322","Control.F.12-Acarbose.F.12_logFC"
"mmu04914 (04914) - Progesterone-mediated oocyte maturation",0.760469011725293,0.94482513577991,0.0500922874402106,0.332467473524093,0.774474927707703,16,"432530, 29857, 99152","Control.F.12-Acarbose.F.12_logFC"
"mmu04916 (04916) - Melanogenesis",0.412337662337662,0.717237851662404,0.0782955249944794,0.428865532541977,1.03246766853386,18,"432530, 12322, 22417, 14368","Control.F.12-Acarbose.F.12_logFC"
"mmu04971 (04971) - Gastric acid secretion",0.360134003350084,0.671158824425156,0.0873098257637931,0.459113504862182,1.06949379053167,16,"432530, 98660, 72258, 12322","Control.F.12-Acarbose.F.12_logFC"
"mmu04972 (04972) - Pancreatic secretion",0.35702746365105,0.671158824425156,0.0857844408075645,0.420694365430853,1.07044017821543,25,"432530, 67868, 66473, 98660","Control.F.12-Acarbose.F.12_logFC"
"mmu04974 (04974) - Protein digestion and absorption",0.660714285714286,0.851116071428571,0.0551351763385257,0.34185473483828,0.866007688157716,24,"67868, 66473, 98660, 245026","Control.F.12-Acarbose.F.12_logFC"
"mmu04976 (04976) - Bile secretion",0.171830985915493,0.454520672421626,0.179782316298324,-0.420660538867793,-1.24185713665955,31,"15357, 330962, 20537, 106407, 20859, 239273, 18671, 20525, 18669, 11932, 16835, 20494","Control.F.12-Acarbose.F.12_logFC"
"mmu05010 (05010) - Alzheimer's disease",0.0560606060606061,0.259300690964046,0.234392647294686,0.535883359838535,1.44917624591716,36,"12862, 12288, 16956, 12869","Control.F.12-Acarbose.F.12_logFC"
"mmu05012 (05012) - Parkinson's disease",0.0224653640955143,0.153513321319348,0.352487857583619,0.630718191889716,1.59777457374057,24,"12862, 12869, 74153","Control.F.12-Acarbose.F.12_logFC"
"mmu05016 (05016) - Huntington's disease",0.120300751879699,0.390123456790123,0.155241966228839,0.47722519329621,1.30611939370726,38,"12862, 68922, 12869","Control.F.12-Acarbose.F.12_logFC"
"mmu05100 (05100) - Bacterial invasion of epithelial cells",0.927835051546392,1,0.0421619430092452,0.277314863646889,0.636333268430435,15,"216148, 15163","Control.F.12-Acarbose.F.12_logFC"
"mmu05142 (05142) - Chagas disease (American trypanosomiasis)",0.321486268174475,0.671158824425156,0.0916795246008379,0.440092808425727,1.10205458691257,23,"432530, 14675, 12262, 29857, 12259, 15980","Control.F.12-Acarbose.F.12_logFC"
"mmu05145 (05145) - Toxoplasmosis",0.435483870967742,0.717237851662404,0.103958471559957,-0.346966391302612,-1.00651581193604,29,"26399, 14677, 16403, 66350, 16782, 16835, 26415, 18710","Control.F.12-Acarbose.F.12_logFC"
"mmu05146 (05146) - Amoebiasis",0.116883116883117,0.390123456790123,0.16440575583821,0.529451851390175,1.34124037811012,24,"432530, 14675, 11474, 11472","Control.F.12-Acarbose.F.12_logFC"
"mmu05150 (05150) - Staphylococcus aureus infection",0.522613065326633,0.780507267027643,0.0678338263479455,0.416375517199255,0.969936683321237,16,"15002, 12262, 12259, 50908, 16661, 50909, 12628","Control.F.12-Acarbose.F.12_logFC"
"mmu05160 (05160) - Hepatitis C",0.538461538461538,0.780507267027643,0.0652353056017703,0.369683465016722,0.943778533036124,26,"246730, 15957, 54123, 16391, 13649, 13645, 29857","Control.F.12-Acarbose.F.12_logFC"
"mmu05200 (05200) - Pathways in cancer",0.938461538461538,1,0.0319980480340634,0.230730304522523,0.685194117424944,68,"19354, 17869, 18591, 22417, 11864, 19015, 20850, 18854, 16780, 56289, 14368, 319757, 13649, 16776, 14184, 13645","Control.F.12-Acarbose.F.12_logFC"
"mmu05215 (05215) - Prostate cancer",0.542635658914729,0.780507267027643,0.0886261133285098,-0.356072795999855,-0.943860841500591,21,"242705, 15519, 208647, 18710, 11835, 12443, 16000, 15516, 14183, 12913","Control.F.12-Acarbose.F.12_logFC"
"mmu05222 (05222) - Small cell lung cancer",0.303703703703704,0.671158824425156,0.122107920287081,-0.45650916036269,-1.13602740437026,16,"242705, 54124, 16403, 12830, 16782, 18710","Control.F.12-Acarbose.F.12_logFC"
"mmu05322 (05322) - Systemic lupus erythematosus",0.153719008264463,0.420165289256198,0.142901149386948,0.537049913748553,1.29522882534232,19,"15002, 11474, 11472, 319190, 12274, 12262, 69379, 12259, 50908","Control.F.12-Acarbose.F.12_logFC"
"mmu05410 (05410) - Hypertrophic cardiomyopathy (HCM)",0.0725552050473186,0.270679831076484,0.208955027549354,0.542715413084469,1.41151011769373,28,"17897, 319734, 12288, 24053, 21954, 81904","Control.F.12-Acarbose.F.12_logFC"
"mmu05412 (05412) - Arrhythmogenic right ventricular cardiomyopathy (ARVC)",0.00040162028883114,0.00658657273683069,0.49849310876659,0.744012388104619,1.86311216482614,23,"319734, 12288, 24053, 11474, 11472, 81904","Control.F.12-Acarbose.F.12_logFC"
"mmu05414 (05414) - Dilated cardiomyopathy",0.0282197050725117,0.16528684399614,0.352487857583619,0.586668766287261,1.52582528408951,28,"17897, 319734, 12288, 432530, 24053, 21954, 81904","Control.F.12-Acarbose.F.12_logFC"
"mmu05416 (05416) - Viral myocarditis",0.185365853658537,0.475,0.127505315300183,0.515125831995649,1.26945405157154,21,"18646, 15002, 24053, 19354","Control.F.12-Acarbose.F.12_logFC"
"mmu00010 (00010) - Glycolysis / Gluconeogenesis",0.74955595026643,0.891261099519627,0.053457214108991,-0.294213066550447,-0.796452676584087,24,"11670, 72535, 68738, 74551, 11676, 18746, 16832, 26876, 13806, 11668, 13808, 72157, 56421, 14433, 230163","Control.M.12-Acarbose.M.12_logFC"
"mmu00040 (00040) - Pentose and glucuronate interconversions",0.619223659889094,0.872063492063492,0.0643583367917361,-0.356646796039403,-0.89516016093643,17,"72535, 67880, 68631, 72094","Control.M.12-Acarbose.M.12_logFC"
"mmu00071 (00071) - Fatty acid degradation",0.0211552220519759,0.108420513016376,0.352487857583619,-0.673602596478937,-1.69069851563916,17,"13119, 13117, 666168, 100040843, 72535","Control.M.12-Acarbose.M.12_logFC"
"mmu00140 (00140) - Steroid hormone biosynthesis",0.447247706422018,0.787987987987988,0.0928481214159878,0.359502352678366,0.998973993617643,25,"15495, 15492, 15496, 13070, 13123","Control.M.12-Acarbose.M.12_logFC"
"mmu00190 (00190) - Oxidative phosphorylation",0.00147372149545422,0.0219488716651105,0.45505986738723,-0.733375656173125,-1.9231612173927,21,"12869, 242341, 76429, 407790, 12862, 100041273, 100042503, 12865, 68197, 66152, 66091, 66377, 66414, 12864, 17995, 68349, 67530, 66694, 66445","Control.M.12-Acarbose.M.12_logFC"
"mmu00230 (00230) - Purine metabolism",0.327906976744186,0.640199335548173,0.112843355675562,0.344951469727426,1.06975247558741,38,"432530, 14917, 20135, 18770, 18585, 29863, 230103","Control.M.12-Acarbose.M.12_logFC"
"mmu00260 (00260) - Glycine, serine and threonine metabolism",0.0704761904761905,0.240793650793651,0.234392647294686,-0.602763722211692,-1.46349248985907,15,"107869, 14711, 11655, 12116, 192166, 11611, 14431","Control.M.12-Acarbose.M.12_logFC"
"mmu00330 (00330) - Arginine and proline metabolism",0.0659607128930952,0.240793650793651,0.287805130535564,-0.62480056790842,-1.5427065098218,16,"18242, 242669, 72535, 12716, 109652, 212647, 14431","Control.M.12-Acarbose.M.12_logFC"
"mmu00480 (00480) - Glutathione metabolism",0.00422045533192483,0.0372904519766965,0.407017918923954,-0.663494225133852,-1.81137847152403,25,"14857, 14858, 67305, 14860, 14872, 269951, 14775, 66447, 14873, 76263, 625249, 14871, 14854","Control.M.12-Acarbose.M.12_logFC"
"mmu00500 (00500) - Starch and sucrose metabolism",0.99548532731377,0.99548532731377,0.0514264916187015,0.170847634118508,0.468499818833522,23,"103988, 58866, 71773, 394433, 74185, 100559","Control.M.12-Acarbose.M.12_logFC"
"mmu00561 (00561) - Glycerolipid metabolism",0.0987124463519313,0.279597301712185,0.208955027549354,0.548584090698685,1.40322255125211,16,"116939, 69060, 225913, 23945, 67916","Control.M.12-Acarbose.M.12_logFC"
"mmu00590 (00590) - Arachidonic acid metabolism",0.000312828215676947,0.00641297842137741,0.49849310876659,-0.699282199619877,-2.00766695529161,31,"13119, 13117, 19215, 67305, 13088, 666168, 13096, 13089, 13097, 100040843, 14775, 404195, 13094, 107141","Control.M.12-Acarbose.M.12_logFC"
"mmu00591 (00591) - Linoleic acid metabolism",0.0522388059701493,0.214179104477612,0.271288554688953,-0.613134723755161,-1.51390216065476,16,"13114, 13096, 13097, 13112, 404195, 107141, 66350, 53973, 13098, 13099, 13106, 13077, 13095","Control.M.12-Acarbose.M.12_logFC"
"mmu00830 (00830) - Retinol metabolism",4.38911374509258e-05,0.00179953663548796,0.557332238758646,-0.695466069397588,-2.07536721082109,39,"13119, 13086, 13117, 13087, 13088, 13114, 666168, 13082, 13096, 13089, 546726, 13097, 13112, 100040843, 404195, 13094, 107141","Control.M.12-Acarbose.M.12_logFC"
"mmu00860 (00860) - Porphyrin and chlorophyll metabolism",0.798507462686567,0.891261099519627,0.052805004567129,-0.300439555518448,-0.741820801568501,16,"11655, 17025, 14319, 72094","Control.M.12-Acarbose.M.12_logFC"
"mmu00980 (00980) - Metabolism of xenobiotics by cytochrome P450",0.000114311527979947,0.00312451509811856,0.538434096309916,-0.655591537926755,-1.99075107197988,43,"14857, 14858, 13088, 13114, 11670, 13096, 13089, 14860, 14872, 13097, 13112, 404195, 13094, 66447, 14873, 107141, 76263, 14871, 72094","Control.M.12-Acarbose.M.12_logFC"
"mmu00982 (00982) - Drug metabolism - cytochrome P450",2.50291307179509e-05,0.00179953663548796,0.575610261071129,-0.667699325890468,-2.06875030384544,50,"14857, 14858, 14262, 13086, 13087, 13088, 13114, 11670, 55990, 13096, 13089, 14860, 14872, 13097, 13112, 404195, 13094, 66447, 14873, 107141, 76263, 14871, 72094, 14263, 56448","Control.M.12-Acarbose.M.12_logFC"
"mmu00983 (00983) - Drug metabolism - other enzymes",0.129893238434164,0.331018892297756,0.163180127180689,-0.478222190931331,-1.32705240064433,27,"13086, 13087, 13114, 13112, 21877, 104158, 72094, 53973, 23918","Control.M.12-Acarbose.M.12_logFC"
"mmu01100 (01100) - Metabolic pathways",0.00553233428261242,0.0412410373794744,0.407017918923954,-0.35344169045674,-1.41768896786005,299,"13119, 13086, 13117, 56185, 19215, 13087, 12869, 242341, 13088, 226518, 13114, 666168, 27053, 11670, 13096, 29858, 266645, 13089, 13097, 13112, 107869, 269951, 18242, 100040843, 242669, 72535, 11655, 27400, 12116, 72297, 15211, 12716, 404195, 21877, 67880, 11636, 69772, 18605, 17025, 407790, 76282, 13094, 192166, 68738, 74551, 56357, 107141, 12862, 11821, 68631, 20322, 100041273, 104158, 11611, 15445, 100042503, 68197, 66152, 66586, 11676, 12040, 50784, 109652, 269378, 212647, 14635, 56176, 270685, 11486, 66091, 66171, 66377, 72094, 14854, 227620, 23972, 57028, 12408, 66350, 70101, 22234, 14431, 68563, 12864, 22262, 17995, 231510","Control.M.12-Acarbose.M.12_logFC"
"mmu02010 (02010) - ABC transporters",0.772388059701492,0.891261099519627,0.0543434390269162,-0.305838239267731,-0.755150790355755,16,"18671","Control.M.12-Acarbose.M.12_logFC"
"mmu03320 (03320) - PPAR signaling pathway",0.247723132969035,0.534560444827917,0.115240003147781,-0.403681557851587,-1.16756970897726,33,"13119, 13117, 666168, 12491, 100040843, 16956, 19016, 74551, 11770, 11814, 11807","Control.M.12-Acarbose.M.12_logFC"
"mmu04010 (04010) - MAPK signaling pathway",0.73021582733813,0.891261099519627,0.0552495663125249,-0.263656099259413,-0.827484311966926,55,"319734, 17869, 26399, 71751, 68794, 18591, 16765, 66350, 12295, 21813, 12288, 12293, 13645, 19395, 19698, 26417, 26419, 14183","Control.M.12-Acarbose.M.12_logFC"
"mmu04012 (04012) - ErbB signaling pathway",0.537102473498233,0.800770960488275,0.069119845655101,-0.362248329203135,-0.944298778113035,20,"216148, 17869, 83961, 12322","Control.M.12-Acarbose.M.12_logFC"
"mmu04020 (04020) - Calcium signaling pathway",0.473451327433628,0.787987987987988,0.0875697115548511,0.326975764476421,0.981214336649954,32,"432530, 58226, 110893, 13649, 12671, 14675","Control.M.12-Acarbose.M.12_logFC"
"mmu04060 (04060) - Cytokine-cytokine receptor interaction",0.659611992945326,0.872390055185754,0.0590954798717342,-0.294767207612004,-0.872089576035713,36,"326623, 12162, 13857, 18591, 16847, 50905, 21934","Control.M.12-Acarbose.M.12_logFC"
