"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","Comparison"
"R-MMU-109582 (R-MMU-109582) - Hemostasis",0.86873508353222,0.986187845303867,0.0603786357920401,-0.181718367704049,-0.673184483668101,18,"11472, 53857, 12491, 239273, 19363, 18406","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-1266738 (R-MMU-1266738) - Developmental Biology",0.628272251308901,0.986187845303867,0.0609039347452418,0.268970786664491,0.885074908198109,16,"433180, 13649, 72432, 21816, 245026, 269116, 13131, 14733, 665033","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-1430728 (R-MMU-1430728) - Metabolism",0.821052631578947,0.986187845303867,0.0416556773979467,0.164064493837598,0.785262913795525,72,"15496, 233799, 13079, 100043456, 13190, 13118, 29873, 66183, 15495, 12686, 13123, 14725, 382053, 78925, 112417, 78801, 14733, 16592, 71519, 170768, 20494, 320981, 64385, 14677","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-162582 (R-MMU-162582) - Signal Transduction",0.978593272171254,0.986187845303867,0.0342688261591917,0.119996397088387,0.542392127005547,54,"246691, 55994, 16000, 234130, 13649, 14823, 259302, 15507, 22637, 12671, 245026, 16147, 16592, 12550, 665033, 14677, 16323, 20606","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-168249 (R-MMU-168249) - Innate Immune System",0.975369458128079,0.986187845303867,0.037770500132479,0.146400563230104,0.531506457355722,21,"93726, 230558, 110382, 19152, 269116, 16592","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-168256 (R-MMU-168256) - Immune System",0.986187845303867,0.986187845303867,0.0613026075396207,-0.113555035990152,-0.515292163291076,38,"53857, 16181, 22361, 242341, 12491, 380711, 13214, 66222","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-211859 (R-MMU-211859) - Biological oxidations",0.48538961038961,0.986187845303867,0.0699458736501659,0.269931071884952,0.99428585764267,22,"233799, 13079, 13118, 13123, 382053, 112417","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-212436 (R-MMU-212436) - Generic Transcription Pathway",0.926116838487973,0.986187845303867,0.0422468188360053,0.182819257825962,0.59532545039601,15,"112422, 433791, 108961, 17869, 619310, 235682, 72154, 666532, 22750, 11835, 17165, 26381, 12227","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-372790 (R-MMU-372790) - Signaling by GPCR",0.960591133004926,0.986187845303867,0.0384786917635432,0.154560993968031,0.584003854487326,24,"246691, 13649, 14823","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-373076 (R-MMU-373076) - Class A/1 (Rhodopsin-like receptors)",0.856893542757417,0.986187845303867,0.0465084048719156,0.214646418934344,0.706315216939683,16,"246691","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-382551 (R-MMU-382551) - Transport of small molecules",0.155216284987277,0.986187845303867,0.179782316298324,-0.329629452402029,-1.30907742344182,24,"246049, 225997, 20528, 22359, 72027, 242341, 240215, 239273, 26874","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-388396 (R-MMU-388396) - GPCR downstream signalling",0.903752039151713,0.986187845303867,0.0409883873374721,0.177059579762585,0.663731277949676,23,"246691, 13649, 14823","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-392499 (R-MMU-392499) - Metabolism of proteins",0.758904109589041,0.986187845303867,0.0738052724171275,-0.184541057836343,-0.772228639264752,30,"16006, 53857, 19933, 22361, 11421, 14853, 11555, 24108, 20451, 74492, 76630, 24110, 16008, 16852, 107995","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-500792 (R-MMU-500792) - GPCR ligand binding",0.910839160839161,0.986187845303867,0.0438002031299891,0.19382791629057,0.651651595475535,17,"246691, 14823","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-556833 (R-MMU-556833) - Metabolism of lipids",0.360501567398119,0.986187845303867,0.0835990603684159,0.259809186117418,1.07954510593291,33,"15496, 13079, 100043456, 13118, 66183, 15495, 12686, 13123, 78925, 16592, 71519, 20494, 320981, 64385","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-597592 (R-MMU-597592) - Post-translational protein modification",0.764248704663212,0.986187845303867,0.070619624712259,-0.197998800375667,-0.768290889170127,22,"16006, 53857, 22361, 11555, 24108, 20451, 74492, 76630, 24110, 16852, 107995, 68612","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-73857 (R-MMU-73857) - RNA Polymerase II Transcription",0.926116838487973,0.986187845303867,0.0422468188360053,0.182819257825962,0.59532545039601,15,"112422, 433791, 108961, 17869, 619310, 235682, 72154, 666532, 22750, 11835, 17165, 26381, 12227","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-74160 (R-MMU-74160) - Gene expression (Transcription)",0.926116838487973,0.986187845303867,0.0422468188360053,0.182819257825962,0.59532545039601,15,"112422, 433791, 108961, 17869, 619310, 235682, 72154, 666532, 22750, 11835, 17165, 26381, 12227","./csvs/individual_treatments/GHRKOControl.M-GHRKO.M.csv"
"R-MMU-162582 (R-MMU-162582) - Signal Transduction",0.652777777777778,0.652777777777778,0.048505983646947,0.234810021070913,0.837153735915472,18,"93695, 16398, 22029, 101809, 58994, 12478, 320484, 14823, 18212, 11513, 399558, 194231, 54615, 17444, 19273, 17179, 232174","./csvs/individual_treatments/Control.F.12-Rapamycin.F.12.csv"
"R-MMU-168256 (R-MMU-168256) - Immune System",0.625,0.652777777777778,0.0992333343771191,-0.205140789425778,-0.86786281670765,17,"15511, 193740, 16421, 74492, 15985, 21897, 17444, 12478, 18019, 12483, 13038, 12504, 16411, 17060, 208154, 19200","./csvs/individual_treatments/Control.F.12-Rapamycin.F.12.csv"
"R-MMU-1266738 (R-MMU-1266738) - Developmental Biology",0.199386503067485,0.409680905582754,0.0928481214159878,-0.420252107220543,-1.22364325765105,21,"16663, 110308, 20129, 16665, 16682, 332131, 386463, 317653, 16664, 13512, 13507","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-1430728 (R-MMU-1430728) - Metabolism",0.966867469879518,0.966867469879518,0.00906269502060309,-0.192330342166809,-0.607732187960637,41,"12715, 76722, 229665, 11670, 11686, 69564, 66183, 621603, 22229, 14077, 11636, 56012, 19309, 76459, 16514, 14776, 11551, 11450, 14120, 11486, 12716, 11754, 66198, 269615, 94180","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-162582 (R-MMU-162582) - Signal Transduction",0.269641407713654,0.409680905582754,0.203508959461977,0.232377953091994,1.09095087781536,18,"432530, 18212, 665033, 12389, 23893, 26415, 12322, 216148, 55948, 18829, 16450, 214425, 22422, 11551, 72607, 53857","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-168249 (R-MMU-168249) - Innate Immune System",0.239917269906929,0.409680905582754,0.083129129135339,-0.416676225223875,-1.18859054085892,19,"17882, 80796, 71869, 381286, 11870, 20248","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-168256 (R-MMU-168256) - Immune System",0.775530839231547,0.966867469879518,0.0252009996957834,-0.270382709124724,-0.827301462178921,30,"17882, 80796, 71869, 381286, 11870, 20248","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-382551 (R-MMU-382551) - Transport of small molecules",0.879876796714579,0.966867469879518,0.0187018035626708,-0.23929778837812,-0.691434574797233,20,"11937, 17189","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-390522 (R-MMU-390522) - Striated Muscle Contraction",4.96907319195611e-05,0.000596288783034733,0.557332238758646,-0.654858721615384,-1.90674465553157,21,"11459, 21957, 17885, 21393, 17897, 21953, 233199, 17901, 11472, 17906, 21952, 11474","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-392499 (R-MMU-392499) - Metabolism of proteins",0.914871794871795,0.966867469879518,0.0159484509317776,-0.229864097557547,-0.671157336023471,22,"12945, 72434, 76942, 66211, 15464, 68468, 228003","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-397014 (R-MMU-397014) - Muscle contraction",0.00490501267507974,0.0294300760504785,0.407017918923954,-0.490671048031353,-1.52041519085074,34,"11459, 21957, 11937, 17885, 21393, 17897, 21953, 233199, 17901, 11472, 17906, 21952, 11474, 21925, 76757","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-597592 (R-MMU-597592) - Post-translational protein modification",0.273120603721836,0.409680905582754,0.203508959461977,0.231805929919138,1.08826538560642,18,"333424, 218138, 24110, 217217, 67731, 68612, 74492, 17068, 53868, 76294, 117590, 72607, 53857, 228003, 68468, 15464, 76942, 72434","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-6805567 (R-MMU-6805567) - Keratinization",0.0722513089005236,0.216753926701571,0.16823816568964,-0.486953163635176,-1.3577066664358,17,"16663, 110308, 20129, 16665, 16682, 332131, 386463, 317653, 16664, 13512, 13507","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-6809371 (R-MMU-6809371) - Formation of the cornified envelope",0.0722513089005236,0.216753926701571,0.16823816568964,-0.486953163635176,-1.3577066664358,17,"16663, 110308, 20129, 16665, 16682, 332131, 386463, 317653, 16664, 13512, 13507","./csvs/individual_treatments/Control.M.12-Rapamycin.M.12.csv"
"R-MMU-109582 (R-MMU-109582) - Hemostasis",0.766830870279146,1,0.0487989701682839,-0.205455660684511,-0.782151211428444,29,"11472, 11937, 53857","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-112316 (R-MMU-112316) - Neuronal System",0.82004555808656,1,0.0609039347452418,0.205329270309798,0.713054179925809,17,"72258, 16525, 11438, 224997, 22249, 15166, 68507, 14402, 15567, 14699, 13821, 53623, 216856","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-1266738 (R-MMU-1266738) - Developmental Biology",0.000796218716773297,0.00605126224747705,0.477270815362862,-0.513462361994829,-2.00851888242823,33,"16663, 20129, 332131, 18772, 16665, 53857, 16664, 386463, 16682, 66809, 110308, 13505, 22359","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-1280218 (R-MMU-1280218) - Adaptive Immune System",0.950617283950617,1,0.0422468188360053,-0.178763566759854,-0.585068325654376,18,"53857, 12491, 117590, 19041, 228003, 18019","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-1430728 (R-MMU-1430728) - Metabolism",0.961904761904762,1,0.0692836467392548,0.129189388991356,0.712447597569764,132,"12686, 15496, 13190, 233799, 100043456, 15495, 13370, 75772, 13079, 20494, 29873, 382053","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-162582 (R-MMU-162582) - Signal Transduction",1,1,0.0617054053637522,0.083932134059396,0.433384515663167,91,"246691, 14823, 214240, 11835, 16000, 55994, 259302, 14675, 13649, 234130, 22637","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-168249 (R-MMU-168249) - Innate Immune System",0.0569620253164557,0.309222423146474,0.237793834423688,-0.344148838868867,-1.4267347655153,45,"17882, 71869, 80796, 18772, 381286, 20248, 56519, 11870, 13505, 242341, 22361, 12491, 66222, 20568, 26415, 18019, 14825, 20202, 56016, 20201, 24110, 13214, 18406, 12182, 16819, 227753","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-168256 (R-MMU-168256) - Immune System",0.202511773940345,0.641287284144427,0.118815039412263,-0.260846416349962,-1.19061874667046,69,"17882, 71869, 80796, 18772, 381286, 53857, 20248, 56519, 11870, 13505, 242341, 16181, 22361, 12491, 66222, 20568, 117590, 19041, 56708, 228003, 26415, 18019, 14825, 20202, 56016, 20201","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-194315 (R-MMU-194315) - Signaling by Rho GTPases",0.916666666666667,1,0.0590954798717342,0.171463688659912,0.644226321226089,24,"11835, 259302, 22637, 71302, 68458, 12550, 230972, 18710, 76088, 76884, 78514, 234094, 277360, 17974, 73341, 235611, 71893, 236915, 233406","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-196854 (R-MMU-196854) - Metabolism of vitamins and cofactors",0.849912739965096,1,0.0468819856878333,-0.212094653812445,-0.706013532147667,19,"16956, 14734, 22361, 270685, 80721, 226518, 18113, 12182, 54338, 68214, 214424, 17252, 14276, 20522, 17768, 11808, 11761, 14733, 100705","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-211859 (R-MMU-211859) - Biological oxidations",0.987244897959184,1,0.0574877409561325,0.118942259063959,0.512164123946742,38,"233799, 13079, 382053, 13123, 13107, 112417","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-211897 (R-MMU-211897) - Cytochrome P450 - arranged by substrate type",0.932980599647266,1,0.0431036828790402,-0.19566033767888,-0.610309679456448,15,"53973, 13117, 13114, 13086, 56050","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-211945 (R-MMU-211945) - Phase I - Functionalization of compounds",0.672881355932203,1,0.0562940749700968,-0.241726754178623,-0.850330295358705,23,"14262, 11670, 53973, 13117, 13114, 13086, 56050, 55990, 68738","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-212436 (R-MMU-212436) - Generic Transcription Pathway",0.923076923076923,1,0.0564118388217596,0.175444010300281,0.623745460878254,19,"11835, 52679, 108961, 13982","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-372790 (R-MMU-372790) - Signaling by GPCR",0.984084880636605,1,0.059476028695732,0.127873321603644,0.549135685417295,39,"246691, 14823, 14675, 13649, 12671, 17773, 12669, 230972, 18710, 22439, 84112, 53978, 574402, 50780, 14699, 234094, 277360, 110385, 73341, 235611, 20304, 236915, 11555, 140795, 12778, 11539, 18573, 13051, 12771, 11556, 80901, 19734, 14163, 14825, 432530, 80885, 11551, 272031","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-373076 (R-MMU-373076) - Class A/1 (Rhodopsin-like receptors)",0.973154362416107,1,0.038875878582578,-0.154278335931171,-0.539245115214695,22,"19220, 272031, 11551, 80885, 14825, 80901, 11556, 12771, 13051, 11539, 12778, 140795, 11555","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-382551 (R-MMU-382551) - Transport of small molecules",0.0686900958466454,0.326277955271566,0.216542836735348,-0.344221970792479,-1.4186904146131,44,"17189, 11937, 76757, 11828, 240215, 242341, 22359, 11832, 20190, 12372, 16956, 98660, 20528, 26874, 59095, 225997, 28250, 239273","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-388396 (R-MMU-388396) - GPCR downstream signalling",0.974747474747475,1,0.057609110864425,0.135901155408667,0.580425341744196,37,"246691, 14823, 14675, 13649, 12671, 17773, 12669, 230972, 18710, 84112, 53978, 574402, 50780, 14699, 234094, 277360, 110385, 73341, 235611, 20304, 236915, 11555, 140795, 12778, 11539, 18573, 13051, 12771, 11556, 80901, 19734, 14163, 14825","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-390522 (R-MMU-390522) - Striated Muscle Contraction",4.30816295436829e-08,1.63710192265995e-06,0.719512826338911,-0.801690070775816,-2.55790137610449,16,"21957, 21953, 11459, 11472, 17901, 17897, 17906, 233199, 21393, 17885, 21952, 17888, 11474","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-392499 (R-MMU-392499) - Metabolism of proteins",0.2776886035313,0.753726209584958,0.0999276973731092,-0.26638892013639,-1.12031544992467,48,"15464, 53857, 16006, 76942, 72434, 68468, 14734, 66211, 11551, 22361, 53868, 117590, 14853, 76630, 16008, 228003, 228366, 16852, 56047","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-397014 (R-MMU-397014) - Muscle contraction",4.04538563667197e-06,7.68623270967675e-05,0.610526878385931,-0.621803282543552,-2.38839577058591,30,"21957, 21953, 11459, 11472, 11937, 17901, 17897, 17906, 233199, 21393, 17885, 21952, 76757, 17888, 11474, 20190, 12372, 98660, 22004, 17907","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-418594 (R-MMU-418594) - G alpha (i) signalling events",0.862068965517241,1,0.062249042949858,0.191564147627416,0.703582933202241,22,"14823, 14675, 17773, 84112, 53978, 574402, 50780, 14699, 110385, 20304, 140795, 12778, 11539, 18573, 13051, 12771, 80901, 19734, 14825, 432530, 80885, 11551","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-425407 (R-MMU-425407) - SLC-mediated transmembrane transport",0.872685185185185,1,0.0587185879555941,0.200520947232583,0.670373273206966,16,"237831, 108114, 226781, 14664, 20532, 243755, 20500, 338365, 216227","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-500792 (R-MMU-500792) - GPCR ligand binding",0.970588235294118,1,0.0564118388217596,0.153359698742879,0.57620569881374,24,"246691, 14823","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-556833 (R-MMU-556833) - Metabolism of lipids",0.240208877284595,0.702149025908817,0.143758989039275,0.252655086411014,1.15527263589755,51,"12686, 15496, 100043456, 15495, 75772, 13079, 20494, 13123, 21835, 329910, 14079, 19215, 78925, 64385, 100705, 16592, 13118","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-597592 (R-MMU-597592) - Post-translational protein modification",0.201652892561983,0.641287284144427,0.122679189568808,-0.30637547243018,-1.21534289627133,36,"15464, 53857, 16006, 76942, 72434, 68468, 14734, 22361, 53868, 117590, 76630, 228003, 228366, 16852, 56047","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-6798695 (R-MMU-6798695) - Neutrophil degranulation",0.0778145695364238,0.328550404709345,0.206587922696891,-0.378459030782455,-1.42351172883602,28,"71869, 80796, 18772, 381286, 20248, 13505, 22361, 12491, 66222, 20568, 14825, 20202, 56016, 20201, 18406, 12182, 16819, 227753, 12512","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-6805567 (R-MMU-6805567) - Keratinization",1.83253625647962e-05,0.000174090944365563,0.575610261071129,-0.682221096954503,-2.27095458423216,19,"16663, 20129, 332131, 18772, 16665, 16664, 386463, 16682, 66809, 110308, 13505","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-6809371 (R-MMU-6809371) - Formation of the cornified envelope",1.83253625647962e-05,0.000174090944365563,0.575610261071129,-0.682221096954503,-2.27095458423216,19,"16663, 20129, 332131, 18772, 16665, 16664, 386463, 16682, 66809, 110308, 13505","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-73857 (R-MMU-73857) - RNA Polymerase II Transcription",0.923076923076923,1,0.0564118388217596,0.175444010300281,0.623745460878254,19,"11835, 52679, 108961, 13982","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-74160 (R-MMU-74160) - Gene expression (Transcription)",0.93287037037037,1,0.0555947097758869,0.165843227823119,0.598606026635966,20,"11835, 52679, 108961, 13982, 20682, 22750, 109270, 235682, 434178, 54563, 20393, 12355, 12227, 26381, 55948, 22654, 19016, 22696, 18124","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-76002 (R-MMU-76002) - Platelet activation, signaling and aggregation",0.91005291005291,1,0.0442407423477375,-0.206118639216898,-0.642931531871945,15,"11472, 11551, 12491, 239273, 18406, 12512, 14723, 16797","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-8957322 (R-MMU-8957322) - Metabolism of steroids",0.0284560671295571,0.180221758487195,0.352487857583619,0.46926204030965,1.62962279473577,17,"15496, 100043456, 15495, 13079, 20494, 13123","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-8978868 (R-MMU-8978868) - Fatty acid metabolism",0.75632183908046,1,0.0652353056017703,0.225200543771942,0.782468844939708,18,"12686, 21835, 329910, 19215, 64385, 100705, 13118","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-9006934 (R-MMU-9006934) - Signaling by Receptor Tyrosine Kinases",0.639080459770115,1,0.0736212741014394,0.266169819226765,0.870194321675417,15,"16000, 13649, 13982, 18212, 13869, 18186, 18710, 109270, 76884, 12064","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
"R-MMU-9012999 (R-MMU-9012999) - RHO GTPase cycle",0.18287037037037,0.641287284144427,0.156312403073186,0.379748418001555,1.26955908339886,16,"259302, 22637, 71302, 230972, 18710, 76088, 76884, 78514, 234094, 277360, 17974, 73341, 235611, 71893, 236915","./csvs/individual_treatments/SnellDwarfMiceControl.M-SnellDwarfMice.M.csv"
